LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,59,1404,460.4,5,5,Alpine,26/02/2022,2022-02-27
Ararat (RC),VIC220,11845,63,1172,531.9,14,6,Ararat,26/02/2022,2022-02-27
Ballarat (C),VIC241,109505,1239,13444,1131.5,164,7,Ballarat,26/02/2022,2022-02-27
Banyule (C),VIC188,131631,705,18357,535.6,102,6,Banyule,26/02/2022,2022-02-27
Bass Coast (S),VIC173,36320,193,4169,531.4,22,6,Bass Coast,26/02/2022,2022-02-27
Baw Baw (S),VIC194,53396,393,7148,736,41,6,Baw Baw,26/02/2022,2022-02-27
Bayside (C),VIC182,106862,647,15827,605.5,86,6,Bayside,26/02/2022,2022-02-27
Benalla (RC),VIC199,14037,98,1304,698.2,11,6,Benalla,26/02/2022,2022-02-27
Boroondara (C),VIC201,183199,984,22756,537.1,139,6,Boroondara,26/02/2022,2022-02-27
Brimbank (C),VIC189,209523,897,41826,428.1,93,5,Brimbank,26/02/2022,2022-02-27
Buloke (S),VIC183,6124,24,375,391.9,1,5,Buloke,26/02/2022,2022-02-27
Campaspe (S),VIC239,37622,289,4197,768.2,42,6,Campaspe,26/02/2022,2022-02-27
Cardinia (S),VIC212,112159,1058,19104,943.3,104,6,Cardinia,26/02/2022,2022-02-27
Casey (C),VIC213,353872,2768,68265,782.2,358,6,Casey,26/02/2022,2022-02-27
Central Goldfields (S),VIC169,13186,57,803,432.3,6,5,Central Goldfields,26/02/2022,2022-02-27
Colac-Otway (S),VIC224,21564,156,2340,723.4,16,6,Colac-Otway,26/02/2022,2022-02-27
Corangamite (S),VIC231,16020,72,1430,449.4,7,5,Corangamite,26/02/2022,2022-02-27
Darebin (C),VIC205,164184,928,25949,565.2,124,6,Darebin,26/02/2022,2022-02-27
East Gippsland (S),VIC243,47316,146,3781,308.6,18,5,East Gippsland,26/02/2022,2022-02-27
Frankston (C),VIC227,142643,1019,21501,714.4,118,6,Frankston,26/02/2022,2022-02-27
Gannawarra (S),VIC214,10472,40,685,382,6,5,Gannawarra,26/02/2022,2022-02-27
Glen Eira (C),VIC177,156511,970,24778,619.8,113,6,Glen Eira,26/02/2022,2022-02-27
Glenelg (S),VIC223,19674,72,1382,366,15,5,Glenelg,26/02/2022,2022-02-27
Golden Plains (S),VIC230,23722,230,2617,969.6,16,6,Golden Plains,26/02/2022,2022-02-27
Greater Bendigo (C),VIC193,118093,639,12223,541.1,80,6,Greater Bendigo,26/02/2022,2022-02-27
Greater Dandenong (C),VIC247,168201,672,30791,399.5,56,5,Greater Dandenong,26/02/2022,2022-02-27
Greater Geelong (C),VIC215,258934,1565,35804,604.4,210,6,Greater Geelong,26/02/2022,2022-02-27
Greater Shepparton (C),VIC93,66498,469,10227,705.3,52,6,Greater Shepparton,26/02/2022,2022-02-27
Hepburn (S),VIC94,15975,94,1233,588.4,12,6,Hepburn,26/02/2022,2022-02-27
Hindmarsh (S),VIC152,5588,21,386,375.8,3,5,Hindmarsh,26/02/2022,2022-02-27
Hobsons Bay (C),VIC235,97751,440,14945,450.1,63,5,Hobsons Bay,26/02/2022,2022-02-27
Horsham (RC),VIC153,19921,228,1910,1144.5,22,7,Horsham,26/02/2022,2022-02-27
Hume (C),VIC198,233471,1501,55272,642.9,181,6,Hume,26/02/2022,2022-02-27
Indigo (S),VIC191,16701,65,1360,389.2,6,5,Indigo,26/02/2022,2022-02-27
Interstate,,,78,4053,0,22,0,,26/02/2022,2022-02-27
Kingston (C),VIC226,165782,1074,25266,647.8,109,6,Kingston,26/02/2022,2022-02-27
Knox (C),VIC209,164538,1093,21152,664.3,150,6,Knox,26/02/2022,2022-02-27
Latrobe (C),VIC219,75561,621,9967,821.9,66,6,Latrobe,26/02/2022,2022-02-27
Loddon (S),VIC185,7504,11,359,146.6,1,4,Loddon,26/02/2022,2022-02-27
Macedon Ranges (S),VIC228,50231,236,5680,469.8,24,5,Macedon Ranges,26/02/2022,2022-02-27
Manningham (C),VIC195,127573,657,16949,515,112,6,Manningham,26/02/2022,2022-02-27
Mansfield (S),VIC244,9176,66,918,719.3,6,6,Mansfield,26/02/2022,2022-02-27
Maribyrnong (C),VIC234,93448,472,16857,505.1,50,6,Maribyrnong,26/02/2022,2022-02-27
Maroondah (C),VIC207,118558,696,15468,587.1,75,6,Maroondah,26/02/2022,2022-02-27
Melbourne (C),VIC132,178955,856,31034,478.3,126,5,Melbourne,26/02/2022,2022-02-27
Melton (C),VIC237,164895,1359,39435,824.2,128,6,Melton,26/02/2022,2022-02-27
Mildura (RC),VIC222,55777,692,7347,1240.7,88,7,Mildura,26/02/2022,2022-02-27
Mitchell (S),VIC211,46082,406,6753,881,46,6,Mitchell,26/02/2022,2022-02-27
Moira (S),VIC190,29925,155,3740,518,21,6,Moira,26/02/2022,2022-02-27
Monash (C),VIC210,202847,1197,26412,590.1,196,6,Monash,26/02/2022,2022-02-27
Moonee Valley (C),VIC121,130294,705,23055,541.1,74,6,Moonee Valley,26/02/2022,2022-02-27
Moorabool (S),VIC236,35049,306,5375,873.1,42,6,Moorabool,26/02/2022,2022-02-27
Moreland (C),VIC131,185767,926,33883,498.5,116,5,Moreland,26/02/2022,2022-02-27
Mornington Peninsula (S),VIC204,167636,968,23765,577.4,123,6,Mornington Peninsula,26/02/2022,2022-02-27
Mount Alexander (S),VIC105,19754,103,1688,521.4,7,6,Mount Alexander,26/02/2022,2022-02-27
Moyne (S),VIC229,16953,65,1529,383.4,8,5,Moyne,26/02/2022,2022-02-27
Murrindindi (S),VIC250,14570,72,1275,494.2,10,5,Murrindindi,26/02/2022,2022-02-27
Nillumbik (S),VIC216,65094,394,8970,605.3,44,6,Nillumbik,26/02/2022,2022-02-27
Northern Grampians (S),VIC166,11402,41,1233,359.6,5,5,Northern Grampians,26/02/2022,2022-02-27
Overseas,,,1,79,0,0,0,,26/02/2022,2022-02-27
Overseas Traveller,,,0,621,0,0,0,,26/02/2022,2022-02-27
Port Phillip (C),VIC208,115601,672,19794,581.3,75,6,Port Phillip,26/02/2022,2022-02-27
Pyrenees (S),VIC217,7472,43,632,575.5,4,6,Pyrenees,26/02/2022,2022-02-27
Queenscliffe (B),VIC238,2940,13,396,442.2,1,5,Queenscliffe,26/02/2022,2022-02-27
South Gippsland (S),VIC178,29914,139,2509,464.7,14,5,South Gippsland,26/02/2022,2022-02-27
Southern Grampians (S),VIC233,16100,69,1503,428.6,7,5,Southern Grampians,26/02/2022,2022-02-27
Stonnington (C),VIC203,117768,522,18228,443.2,72,5,Stonnington,26/02/2022,2022-02-27
Strathbogie (S),VIC110,10781,45,972,417.4,7,5,Strathbogie,26/02/2022,2022-02-27
Surf Coast (S),VIC225,33456,172,5002,514.1,22,6,Surf Coast,26/02/2022,2022-02-27
Swan Hill (RC),VIC180,20649,130,2672,629.6,14,6,Swan Hill,26/02/2022,2022-02-27
Towong (S),VIC187,6040,12,349,198.7,2,4,Towong,26/02/2022,2022-02-27
Unincorporated Vic,,,1,70,0,0,0,,26/02/2022,2022-02-27
Unknown,,,151,5184,0,12,0,,26/02/2022,2022-02-27
Wangaratta (RC),VIC186,29187,232,3039,794.9,27,6,Wangaratta,26/02/2022,2022-02-27
Warrnambool (C),VIC179,35181,142,4244,403.6,13,5,Warrnambool,26/02/2022,2022-02-27
Wellington (S),VIC218,44380,315,4137,709.8,41,6,Wellington,26/02/2022,2022-02-27
