LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Melbourne (C),VIC132,178955,829,20991,463.2,163,5,Melbourne,28/01/2022,2022-01-29
Melton (C),VIC237,164895,1660,24881,1006.7,244,7,Melton,28/01/2022,2022-01-29
Mildura (RC),VIC222,55777,273,3205,489.4,56,5,Mildura,28/01/2022,2022-01-29
Mitchell (S),VIC211,46082,174,2801,377.6,34,5,Mitchell,28/01/2022,2022-01-29
Moira (S),VIC190,29925,103,1665,344.2,40,5,Moira,28/01/2022,2022-01-29
Monash (C),VIC210,202847,633,12936,312.1,144,5,Monash,28/01/2022,2022-01-29
Moonee Valley (C),VIC121,130294,775,13633,594.8,131,6,Moonee Valley,28/01/2022,2022-01-29
Moorabool (S),VIC236,35049,231,2552,659.1,41,6,Moorabool,28/01/2022,2022-01-29
Moreland (C),VIC131,185767,1125,20846,605.6,191,6,Moreland,28/01/2022,2022-01-29
Mornington Peninsula (S),VIC204,167636,636,11291,379.4,110,5,Mornington Peninsula,28/01/2022,2022-01-29
Mount Alexander (S),VIC105,19754,43,730,217.7,13,5,Mount Alexander,28/01/2022,2022-01-29
Moyne (S),VIC229,16953,57,752,336.2,8,5,Moyne,28/01/2022,2022-01-29
Murrindindi (S),VIC250,14570,23,528,157.9,9,4,Murrindindi,28/01/2022,2022-01-29
Nillumbik (S),VIC216,65094,322,4191,494.7,69,5,Nillumbik,28/01/2022,2022-01-29
Northern Grampians (S),VIC166,11402,71,535,622.7,19,6,Northern Grampians,28/01/2022,2022-01-29
Overseas,,,4,69,0,2,0,,28/01/2022,2022-01-29
Overseas Traveller,,,0,621,0,0,0,,28/01/2022,2022-01-29
Port Phillip (C),VIC208,115601,417,12310,360.7,73,5,Port Phillip,28/01/2022,2022-01-29
Pyrenees (S),VIC217,7472,40,243,535.3,3,6,Pyrenees,28/01/2022,2022-01-29
Queenscliffe (B),VIC238,2940,14,199,476.2,0,5,Queenscliffe,28/01/2022,2022-01-29
South Gippsland (S),VIC178,29914,119,1119,397.8,29,5,South Gippsland,28/01/2022,2022-01-29
Southern Grampians (S),VIC233,16100,99,759,614.9,14,6,Southern Grampians,28/01/2022,2022-01-29
Stonnington (C),VIC203,117768,417,10956,354.1,82,5,Stonnington,28/01/2022,2022-01-29
Strathbogie (S),VIC110,10781,24,360,222.6,6,5,Strathbogie,28/01/2022,2022-01-29
Surf Coast (S),VIC225,33456,177,2073,529.1,25,6,Surf Coast,28/01/2022,2022-01-29
Swan Hill (RC),VIC180,20649,62,1089,300.3,21,5,Swan Hill,28/01/2022,2022-01-29
Towong (S),VIC187,6040,12,147,198.7,1,4,Towong,28/01/2022,2022-01-29
Unincorporated Vic,,,0,33,0,0,0,,28/01/2022,2022-01-29
Unknown,,,533,4199,0,224,0,,28/01/2022,2022-01-29
Wangaratta (RC),VIC186,29187,105,1256,359.7,17,5,Wangaratta,28/01/2022,2022-01-29
Warrnambool (C),VIC179,35181,152,2190,432.1,17,5,Warrnambool,28/01/2022,2022-01-29
Wellington (S),VIC218,44380,151,1621,340.2,25,5,Wellington,28/01/2022,2022-01-29
West Wimmera (S),VIC232,3841,6,73,156.2,2,4,West Wimmera,28/01/2022,2022-01-29
Whitehorse (C),VIC196,178739,680,9427,380.4,113,5,Whitehorse,28/01/2022,2022-01-29
Whittlesea (C),VIC197,230238,2118,26761,919.9,337,6,Whittlesea,28/01/2022,2022-01-29
Wodonga (C),VIC192,42083,144,2259,342.2,20,5,Wodonga,28/01/2022,2022-01-29
Wyndham (C),VIC221,270487,2567,34544,949,395,6,Wyndham,28/01/2022,2022-01-29
Yarra (C),VIC202,101495,385,11115,379.3,61,5,Yarra,28/01/2022,2022-01-29
Yarra Ranges (S),VIC206,159462,835,8464,523.6,177,6,Yarra Ranges,28/01/2022,2022-01-29
Yarriambiack (S),VIC200,6639,20,134,301.3,1,5,Yarriambiack,28/01/2022,2022-01-29
