LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Nillumbik (S),VIC216,65094,572,7360,878.7,93,6,Nillumbik,05/02/2022,2022-02-06
Northern Grampians (S),VIC166,11402,97,953,850.7,8,6,Northern Grampians,05/02/2022,2022-02-06
Overseas,,,3,77,0,0,0,,05/02/2022,2022-02-06
Overseas Traveller,,,0,621,0,0,0,,05/02/2022,2022-02-06
Port Phillip (C),VIC208,115601,836,17696,723.2,99,6,Port Phillip,05/02/2022,2022-02-06
Pyrenees (S),VIC217,7472,79,490,1057.3,8,7,Pyrenees,05/02/2022,2022-02-06
Queenscliffe (B),VIC238,2940,19,347,646.3,1,6,Queenscliffe,05/02/2022,2022-02-06
South Gippsland (S),VIC178,29914,267,1967,892.6,42,6,South Gippsland,05/02/2022,2022-02-06
Southern Grampians (S),VIC233,16100,139,1161,863.4,17,6,Southern Grampians,05/02/2022,2022-02-06
Stonnington (C),VIC203,117768,673,16594,571.5,84,6,Stonnington,05/02/2022,2022-02-06
Strathbogie (S),VIC110,10781,84,804,779.1,11,6,Strathbogie,05/02/2022,2022-02-06
Surf Coast (S),VIC225,33456,346,4299,1034.2,36,7,Surf Coast,05/02/2022,2022-02-06
Swan Hill (RC),VIC180,20649,182,1984,881.4,19,6,Swan Hill,05/02/2022,2022-02-06
Towong (S),VIC187,6040,28,273,463.6,4,5,Towong,05/02/2022,2022-02-06
Unincorporated Vic,,,3,63,0,0,0,,05/02/2022,2022-02-06
Unknown,,,196,4858,0,21,0,,05/02/2022,2022-02-06
Wangaratta (RC),VIC186,29187,273,2180,935.3,30,6,Wangaratta,05/02/2022,2022-02-06
Warrnambool (C),VIC179,35181,408,3614,1159.7,45,7,Warrnambool,05/02/2022,2022-02-06
Wellington (S),VIC218,44380,423,2905,953.1,66,6,Wellington,05/02/2022,2022-02-06
West Wimmera (S),VIC232,3841,20,127,520.7,3,6,West Wimmera,05/02/2022,2022-02-06
Whitehorse (C),VIC196,178739,1188,16448,664.7,146,6,Whitehorse,05/02/2022,2022-02-06
Whittlesea (C),VIC197,230238,2518,38827,1093.7,317,7,Whittlesea,05/02/2022,2022-02-06
Wodonga (C),VIC192,42083,417,3971,990.9,55,6,Wodonga,05/02/2022,2022-02-06
Wyndham (C),VIC221,270487,2914,49395,1077.3,317,7,Wyndham,05/02/2022,2022-02-06
Yarra (C),VIC202,101495,672,16387,662.1,63,6,Yarra,05/02/2022,2022-02-06
Yarra Ranges (S),VIC206,159462,1581,15856,991.5,224,6,Yarra Ranges,05/02/2022,2022-02-06
Yarriambiack (S),VIC200,6639,57,253,858.6,5,6,Yarriambiack,05/02/2022,2022-02-06
