postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,265,10037,697.8,38,6,22/02/2022,2022-02-23
3001,0,0,0,0,0,0,22/02/2022,2022-02-23
3002,4957,15,770,302.6,2,5,22/02/2022,2022-02-23
3003,5516,51,1788,924.6,8,6,22/02/2022,2022-02-23
3004,9311,56,2244,601.4,12,6,22/02/2022,2022-02-23
3005,523,0,0,0,0,0,22/02/2022,2022-02-23
3006,18811,113,4677,600.7,25,6,22/02/2022,2022-02-23
3008,10438,57,2632,546.1,10,6,22/02/2022,2022-02-23
3010,1595,0,0,0,0,0,22/02/2022,2022-02-23
3011,21464,132,4476,615,16,6,22/02/2022,2022-02-23
3012,26295,146,5224,555.2,19,6,22/02/2022,2022-02-23
3013,14967,89,2588,594.6,13,6,22/02/2022,2022-02-23
3015,17472,100,3045,572.3,15,6,22/02/2022,2022-02-23
3016,15558,70,2296,449.9,16,5,22/02/2022,2022-02-23
3018,12685,57,1673,449.3,8,5,22/02/2022,2022-02-23
3019,9199,42,2238,456.6,9,5,22/02/2022,2022-02-23
3020,44784,188,9373,419.8,34,5,22/02/2022,2022-02-23
3021,54190,219,11527,404.1,40,5,22/02/2022,2022-02-23
3022,3102,7,686,225.7,0,5,22/02/2022,2022-02-23
3023,63974,437,15121,683.1,69,6,22/02/2022,2022-02-23
3024,23852,197,6637,825.9,33,6,22/02/2022,2022-02-23
3025,12155,62,2764,510.1,15,6,22/02/2022,2022-02-23
3026,72,52,2152,72222.2,6,7,22/02/2022,2022-02-23
3027,6650,42,1799,631.6,7,6,22/02/2022,2022-02-23
3028,29198,107,4586,366.5,17,5,22/02/2022,2022-02-23
3029,93946,744,26620,791.9,143,6,22/02/2022,2022-02-23
3030,100311,783,20190,780.6,121,6,22/02/2022,2022-02-23
3031,18533,65,3380,350.7,10,5,22/02/2022,2022-02-23
3032,29449,191,5678,648.6,28,6,22/02/2022,2022-02-23
3033,14512,101,2736,696,24,6,22/02/2022,2022-02-23
3034,11633,98,2405,842.4,12,6,22/02/2022,2022-02-23
3036,5921,25,1152,422.2,8,5,22/02/2022,2022-02-23
3037,51156,309,11354,604,48,6,22/02/2022,2022-02-23
3038,27258,141,5213,517.3,27,6,22/02/2022,2022-02-23
3039,14252,109,2902,764.8,18,6,22/02/2022,2022-02-23
3040,25939,166,4996,640,25,6,22/02/2022,2022-02-23
3041,12412,118,2434,950.7,16,6,22/02/2022,2022-02-23
3042,15762,85,3198,539.3,14,6,22/02/2022,2022-02-23
3043,17715,123,3613,694.3,24,6,22/02/2022,2022-02-23
3044,27116,154,5244,567.9,37,6,22/02/2022,2022-02-23
3045,100,5,78,5000,0,7,22/02/2022,2022-02-23
3046,34061,240,8109,704.6,45,6,22/02/2022,2022-02-23
3047,20901,98,5434,468.9,15,5,22/02/2022,2022-02-23
3048,18025,66,4442,366.2,13,5,22/02/2022,2022-02-23
3049,9266,64,2204,690.7,1,6,22/02/2022,2022-02-23
3050,119,0,0,0,0,0,22/02/2022,2022-02-23
3051,14939,63,2803,421.7,12,5,22/02/2022,2022-02-23
3052,5697,20,1232,351.1,4,5,22/02/2022,2022-02-23
3053,18538,69,3381,372.2,13,5,22/02/2022,2022-02-23
3054,8426,58,1518,688.3,13,6,22/02/2022,2022-02-23
3055,14160,72,2536,508.5,13,6,22/02/2022,2022-02-23
3056,24475,129,4796,527.1,14,6,22/02/2022,2022-02-23
3057,11502,73,2520,634.7,16,6,22/02/2022,2022-02-23
3058,33783,190,6447,562.4,21,6,22/02/2022,2022-02-23
3059,15466,142,4959,918.1,15,6,22/02/2022,2022-02-23
3060,14040,93,3182,662.4,16,6,22/02/2022,2022-02-23
3061,5059,28,1343,553.5,3,6,22/02/2022,2022-02-23
3062,0,0,3,0,0,0,22/02/2022,2022-02-23
3063,574,3,91,522.6,0,6,22/02/2022,2022-02-23
3064,75458,876,27253,1160.9,149,7,22/02/2022,2022-02-23
3065,10447,59,2250,564.8,8,6,22/02/2022,2022-02-23
3066,8512,32,2007,375.9,3,5,22/02/2022,2022-02-23
3067,8199,41,1675,500.1,8,6,22/02/2022,2022-02-23
3068,18665,121,3464,648.3,20,6,22/02/2022,2022-02-23
