LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Latrobe (C),VIC219,75561,724,9509,958.2,111,6,Latrobe,21/02/2022,2022-02-22
Loddon (S),VIC185,7504,19,353,253.2,3,5,Loddon,21/02/2022,2022-02-22
Macedon Ranges (S),VIC228,50231,271,5509,539.5,45,6,Macedon Ranges,21/02/2022,2022-02-22
Manningham (C),VIC195,127573,770,16441,603.6,84,6,Manningham,21/02/2022,2022-02-22
Mansfield (S),VIC244,9176,77,871,839.1,6,6,Mansfield,21/02/2022,2022-02-22
Maribyrnong (C),VIC234,93448,527,16512,564,65,6,Maribyrnong,21/02/2022,2022-02-22
Maroondah (C),VIC207,118558,957,14939,807.2,115,6,Maroondah,21/02/2022,2022-02-22
Melbourne (C),VIC132,178955,803,30410,448.7,123,5,Melbourne,21/02/2022,2022-02-22
Melton (C),VIC237,164895,1627,38397,986.7,223,6,Melton,21/02/2022,2022-02-22
Mildura (RC),VIC222,55777,695,6773,1246,92,7,Mildura,21/02/2022,2022-02-22
Mitchell (S),VIC211,46082,567,6475,1230.4,77,7,Mitchell,21/02/2022,2022-02-22
Moira (S),VIC190,29925,187,3611,624.9,27,6,Moira,21/02/2022,2022-02-22
Monash (C),VIC210,202847,1153,25513,568.4,156,6,Monash,21/02/2022,2022-02-22
Moonee Valley (C),VIC121,130294,926,22518,710.7,125,6,Moonee Valley,21/02/2022,2022-02-22
Moorabool (S),VIC236,35049,406,5159,1158.4,46,7,Moorabool,21/02/2022,2022-02-22
Moreland (C),VIC131,185767,1114,33155,599.7,130,6,Moreland,21/02/2022,2022-02-22
Mornington Peninsula (S),VIC204,167636,1057,23048,630.5,161,6,Mornington Peninsula,21/02/2022,2022-02-22
Mount Alexander (S),VIC105,19754,132,1638,668.2,17,6,Mount Alexander,21/02/2022,2022-02-22
Moyne (S),VIC229,16953,69,1479,407,15,5,Moyne,21/02/2022,2022-02-22
Murrindindi (S),VIC250,14570,80,1216,549.1,14,6,Murrindindi,21/02/2022,2022-02-22
Nillumbik (S),VIC216,65094,457,8677,702.1,63,6,Nillumbik,21/02/2022,2022-02-22
Northern Grampians (S),VIC166,11402,63,1202,552.5,6,6,Northern Grampians,21/02/2022,2022-02-22
Overseas,,,3,81,0,1,0,,21/02/2022,2022-02-22
Overseas Traveller,,,0,621,0,0,0,,21/02/2022,2022-02-22
Port Phillip (C),VIC208,115601,699,19283,604.7,109,6,Port Phillip,21/02/2022,2022-02-22
Pyrenees (S),VIC217,7472,43,600,575.5,5,6,Pyrenees,21/02/2022,2022-02-22
Queenscliffe (B),VIC238,2940,5,383,170.1,3,4,Queenscliffe,21/02/2022,2022-02-22
South Gippsland (S),VIC178,29914,135,2394,451.3,21,5,South Gippsland,21/02/2022,2022-02-22
Southern Grampians (S),VIC233,16100,100,1449,621.1,15,6,Southern Grampians,21/02/2022,2022-02-22
Stonnington (C),VIC203,117768,543,17853,461.1,85,5,Stonnington,21/02/2022,2022-02-22
Strathbogie (S),VIC110,10781,47,941,436,12,5,Strathbogie,21/02/2022,2022-02-22
Surf Coast (S),VIC225,33456,195,4865,582.9,18,6,Surf Coast,21/02/2022,2022-02-22
Swan Hill (RC),VIC180,20649,229,2581,1109,34,7,Swan Hill,21/02/2022,2022-02-22
Towong (S),VIC187,6040,17,343,281.5,3,5,Towong,21/02/2022,2022-02-22
Unincorporated Vic,,,1,69,0,0,0,,21/02/2022,2022-02-22
Unknown,,,156,5104,0,13,0,,21/02/2022,2022-02-22
Wangaratta (RC),VIC186,29187,308,2870,1055.3,38,7,Wangaratta,21/02/2022,2022-02-22
Warrnambool (C),VIC179,35181,186,4145,528.7,25,6,Warrnambool,21/02/2022,2022-02-22
Wellington (S),VIC218,44380,399,3896,899.1,55,6,Wellington,21/02/2022,2022-02-22
West Wimmera (S),VIC232,3841,4,165,104.1,0,4,West Wimmera,21/02/2022,2022-02-22
Whitehorse (C),VIC196,178739,1030,19006,576.3,120,6,Whitehorse,21/02/2022,2022-02-22
Whittlesea (C),VIC197,230238,2069,44074,898.6,301,6,Whittlesea,21/02/2022,2022-02-22
Wodonga (C),VIC192,42083,317,4804,753.3,50,6,Wodonga,21/02/2022,2022-02-22
Wyndham (C),VIC221,270487,2003,54504,740.5,289,6,Wyndham,21/02/2022,2022-02-22
Yarra (C),VIC202,101495,501,17484,493.6,79,5,Yarra,21/02/2022,2022-02-22
Yarra Ranges (S),VIC206,159462,1508,19543,945.7,243,6,Yarra Ranges,21/02/2022,2022-02-22
Yarriambiack (S),VIC200,6639,45,402,677.8,4,6,Yarriambiack,21/02/2022,2022-02-22
