LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,90,1224,702.4,17,6,Alpine,09/02/2022,2022-02-10
Ararat (RC),VIC220,11845,99,994,835.8,32,6,Ararat,09/02/2022,2022-02-10
Ballarat (C),VIC241,109505,1051,10266,959.8,211,6,Ballarat,09/02/2022,2022-02-10
Banyule (C),VIC188,131631,997,16363,757.4,167,6,Banyule,09/02/2022,2022-02-10
Bass Coast (S),VIC173,36320,356,3530,980.2,44,6,Bass Coast,09/02/2022,2022-02-10
Baw Baw (S),VIC194,53396,524,6033,981.3,94,6,Baw Baw,09/02/2022,2022-02-10
Bayside (C),VIC182,106862,634,14337,593.3,97,6,Bayside,09/02/2022,2022-02-10
Benalla (RC),VIC199,14037,109,1054,776.5,15,6,Benalla,09/02/2022,2022-02-10
Boroondara (C),VIC201,183199,971,20366,530,183,6,Boroondara,09/02/2022,2022-02-10
Brimbank (C),VIC189,209523,1439,39478,686.8,261,6,Brimbank,09/02/2022,2022-02-10
Buloke (S),VIC183,6124,32,322,522.5,3,6,Buloke,09/02/2022,2022-02-10
Campaspe (S),VIC239,37622,352,3363,935.6,62,6,Campaspe,09/02/2022,2022-02-10
Cardinia (S),VIC212,112159,1579,16368,1407.8,271,7,Cardinia,09/02/2022,2022-02-10
Casey (C),VIC213,353872,3542,60736,1000.9,576,7,Casey,09/02/2022,2022-02-10
Central Goldfields (S),VIC169,13186,66,616,500.5,11,6,Central Goldfields,09/02/2022,2022-02-10
Colac-Otway (S),VIC224,21564,101,1913,468.4,20,5,Colac-Otway,09/02/2022,2022-02-10
Corangamite (S),VIC231,16020,103,1205,642.9,16,6,Corangamite,09/02/2022,2022-02-10
Darebin (C),VIC205,164184,1199,23502,730.3,247,6,Darebin,09/02/2022,2022-02-10
East Gippsland (S),VIC243,47316,321,3290,678.4,52,6,East Gippsland,09/02/2022,2022-02-10
Frankston (C),VIC227,142643,1360,18644,953.4,204,6,Frankston,09/02/2022,2022-02-10
Gannawarra (S),VIC214,10472,80,581,763.9,11,6,Gannawarra,09/02/2022,2022-02-10
Glen Eira (C),VIC177,156511,1258,22045,803.8,218,6,Glen Eira,09/02/2022,2022-02-10
Glenelg (S),VIC223,19674,72,1158,366,13,5,Glenelg,09/02/2022,2022-02-10
Golden Plains (S),VIC230,23722,213,2038,897.9,32,6,Golden Plains,09/02/2022,2022-02-10
Greater Bendigo (C),VIC193,118093,954,10351,807.8,149,6,Greater Bendigo,09/02/2022,2022-02-10
Greater Dandenong (C),VIC247,168201,1144,28857,680.1,182,6,Greater Dandenong,09/02/2022,2022-02-10
Greater Geelong (C),VIC215,258934,2509,31107,969,438,6,Greater Geelong,09/02/2022,2022-02-10
Greater Shepparton (C),VIC93,66498,719,8785,1081.2,109,7,Greater Shepparton,09/02/2022,2022-02-10
Hepburn (S),VIC94,15975,99,1011,619.7,12,6,Hepburn,09/02/2022,2022-02-10
Hindmarsh (S),VIC152,5588,27,336,483.2,3,5,Hindmarsh,09/02/2022,2022-02-10
Hobsons Bay (C),VIC235,97751,647,13705,661.9,106,6,Hobsons Bay,09/02/2022,2022-02-10
Horsham (RC),VIC153,19921,134,1322,672.7,20,6,Horsham,09/02/2022,2022-02-10
Hume (C),VIC198,233471,2419,50934,1036.1,388,7,Hume,09/02/2022,2022-02-10
Indigo (S),VIC191,16701,99,1154,592.8,13,6,Indigo,09/02/2022,2022-02-10
Interstate,,,148,3881,0,32,0,,09/02/2022,2022-02-10
Kingston (C),VIC226,165782,1334,22199,804.7,253,6,Kingston,09/02/2022,2022-02-10
Knox (C),VIC209,164538,1288,18116,782.8,212,6,Knox,09/02/2022,2022-02-10
Latrobe (C),VIC219,75561,854,8302,1130.2,159,7,Latrobe,09/02/2022,2022-02-10
Loddon (S),VIC185,7504,26,318,346.5,5,5,Loddon,09/02/2022,2022-02-10
Macedon Ranges (S),VIC228,50231,411,5003,818.2,64,6,Macedon Ranges,09/02/2022,2022-02-10
Manningham (C),VIC195,127573,830,15026,650.6,126,6,Manningham,09/02/2022,2022-02-10
Mansfield (S),VIC244,9176,40,742,435.9,2,5,Mansfield,09/02/2022,2022-02-10
Maribyrnong (C),VIC234,93448,615,15613,658.1,92,6,Maribyrnong,09/02/2022,2022-02-10
Maroondah (C),VIC207,118558,1106,13197,932.9,184,6,Maroondah,09/02/2022,2022-02-10
Melbourne (C),VIC132,178955,932,29123,520.8,161,6,Melbourne,09/02/2022,2022-02-10
Melton (C),VIC237,164895,1951,35483,1183.2,309,7,Melton,09/02/2022,2022-02-10
Mildura (RC),VIC222,55777,624,5555,1118.7,120,7,Mildura,09/02/2022,2022-02-10
Mitchell (S),VIC211,46082,510,5569,1106.7,80,7,Mitchell,09/02/2022,2022-02-10
Moira (S),VIC190,29925,297,3236,992.5,41,6,Moira,09/02/2022,2022-02-10
Monash (C),VIC210,202847,1312,23470,646.8,231,6,Monash,09/02/2022,2022-02-10
Moonee Valley (C),VIC121,130294,989,20996,759.1,175,6,Moonee Valley,09/02/2022,2022-02-10
Moorabool (S),VIC236,35049,390,4469,1112.7,60,7,Moorabool,09/02/2022,2022-02-10
Moreland (C),VIC131,185767,1378,31196,741.8,247,6,Moreland,09/02/2022,2022-02-10
Mornington Peninsula (S),VIC204,167636,1362,21061,812.5,248,6,Mornington Peninsula,09/02/2022,2022-02-10
Mount Alexander (S),VIC105,19754,122,1458,617.6,12,6,Mount Alexander,09/02/2022,2022-02-10
Moyne (S),VIC229,16953,121,1344,713.7,10,6,Moyne,09/02/2022,2022-02-10
Murrindindi (S),VIC250,14570,101,1080,693.2,15,6,Murrindindi,09/02/2022,2022-02-10
Nillumbik (S),VIC216,65094,611,7807,938.6,121,6,Nillumbik,09/02/2022,2022-02-10
Northern Grampians (S),VIC166,11402,118,1042,1034.9,28,7,Northern Grampians,09/02/2022,2022-02-10
Overseas,,,2,78,0,1,0,,09/02/2022,2022-02-10
Overseas Traveller,,,0,621,0,0,0,,09/02/2022,2022-02-10
Port Phillip (C),VIC208,115601,695,18147,601.2,133,6,Port Phillip,09/02/2022,2022-02-10
Pyrenees (S),VIC217,7472,63,526,843.1,6,6,Pyrenees,09/02/2022,2022-02-10
Queenscliffe (B),VIC238,2940,18,362,612.2,7,6,Queenscliffe,09/02/2022,2022-02-10
South Gippsland (S),VIC178,29914,294,2157,982.8,51,6,South Gippsland,09/02/2022,2022-02-10
Southern Grampians (S),VIC233,16100,119,1247,739.1,24,6,Southern Grampians,09/02/2022,2022-02-10
Stonnington (C),VIC203,117768,569,16936,483.2,96,5,Stonnington,09/02/2022,2022-02-10
Strathbogie (S),VIC110,10781,70,842,649.3,3,6,Strathbogie,09/02/2022,2022-02-10
Surf Coast (S),VIC225,33456,289,4489,863.8,50,6,Surf Coast,09/02/2022,2022-02-10
Swan Hill (RC),VIC180,20649,175,2115,847.5,42,6,Swan Hill,09/02/2022,2022-02-10
