postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,332,9333,874.2,38,6,05/02/2022,2022-02-06
3001,0,0,0,0,0,0,05/02/2022,2022-02-06
3002,4957,25,720,504.3,7,6,05/02/2022,2022-02-06
3003,5516,80,1645,1450.3,7,7,05/02/2022,2022-02-06
3004,9311,77,2052,827,13,6,05/02/2022,2022-02-06
3005,523,0,0,0,0,0,05/02/2022,2022-02-06
3006,18811,176,4401,935.6,26,6,05/02/2022,2022-02-06
3008,10438,87,2459,833.5,14,6,05/02/2022,2022-02-06
3010,1595,0,0,0,0,0,05/02/2022,2022-02-06
3011,21464,177,4103,824.6,22,6,05/02/2022,2022-02-06
3012,26295,232,4771,882.3,16,6,05/02/2022,2022-02-06
3013,14967,150,2316,1002.2,13,7,05/02/2022,2022-02-06
3015,17472,202,2718,1156.1,26,7,05/02/2022,2022-02-06
3016,15558,118,2067,758.5,13,6,05/02/2022,2022-02-06
3018,12685,93,1486,733.1,6,6,05/02/2022,2022-02-06
3019,9199,74,2114,804.4,14,6,05/02/2022,2022-02-06
3020,44784,361,8765,806.1,48,6,05/02/2022,2022-02-06
3021,54190,424,10869,782.4,51,6,05/02/2022,2022-02-06
3022,3102,26,648,838.2,5,6,05/02/2022,2022-02-06
3023,63974,621,13909,970.7,75,6,05/02/2022,2022-02-06
3024,23852,359,6030,1505.1,41,7,05/02/2022,2022-02-06
3025,12155,118,2550,970.8,10,6,05/02/2022,2022-02-06
3026,72,92,1992,127777.8,7,7,05/02/2022,2022-02-06
3027,6650,87,1628,1308.3,4,7,05/02/2022,2022-02-06
3028,29198,252,4197,863.1,41,6,05/02/2022,2022-02-06
3029,93946,1349,24281,1435.9,118,7,05/02/2022,2022-02-06
3030,100311,1118,17889,1114.5,151,7,05/02/2022,2022-02-06
3031,18533,163,3201,879.5,28,6,05/02/2022,2022-02-06
3032,29449,236,5182,801.4,23,6,05/02/2022,2022-02-06
3033,14512,135,2462,930.3,15,6,05/02/2022,2022-02-06
3034,11633,129,2110,1108.9,15,7,05/02/2022,2022-02-06
3036,5921,47,1033,793.8,5,6,05/02/2022,2022-02-06
3037,51156,569,10285,1112.3,78,7,05/02/2022,2022-02-06
3038,27258,271,4786,994.2,43,6,05/02/2022,2022-02-06
3039,14252,139,2614,975.3,19,6,05/02/2022,2022-02-06
3040,25939,188,4461,724.8,21,6,05/02/2022,2022-02-06
3041,12412,94,2140,757.3,7,6,05/02/2022,2022-02-06
3042,15762,184,2886,1167.4,20,7,05/02/2022,2022-02-06
3043,17715,187,3206,1055.6,17,7,05/02/2022,2022-02-06
3044,27116,263,4737,969.9,31,6,05/02/2022,2022-02-06
3045,100,0,73,0,0,0,05/02/2022,2022-02-06
3046,34061,289,7428,848.5,36,6,05/02/2022,2022-02-06
3047,20901,194,5074,928.2,29,6,05/02/2022,2022-02-06
3048,18025,213,4184,1181.7,24,7,05/02/2022,2022-02-06
3049,9266,111,1952,1197.9,15,7,05/02/2022,2022-02-06
3050,119,0,0,0,0,0,05/02/2022,2022-02-06
3051,14939,93,2605,622.5,20,6,05/02/2022,2022-02-06
3052,5697,37,1160,649.5,8,6,05/02/2022,2022-02-06
3053,18538,126,3189,679.7,13,6,05/02/2022,2022-02-06
3054,8426,73,1391,866.4,7,6,05/02/2022,2022-02-06
3055,14160,131,2309,925.1,17,6,05/02/2022,2022-02-06
3056,24475,194,4370,792.6,19,6,05/02/2022,2022-02-06
3057,11502,145,2271,1260.7,10,7,05/02/2022,2022-02-06
3058,33783,302,5839,893.9,28,6,05/02/2022,2022-02-06
3059,15466,280,4477,1810.4,44,7,05/02/2022,2022-02-06
3060,14040,151,2900,1075.5,11,7,05/02/2022,2022-02-06
3061,5059,31,1287,612.8,4,6,05/02/2022,2022-02-06
3062,0,0,3,0,0,0,05/02/2022,2022-02-06
3063,574,8,77,1393.7,0,7,05/02/2022,2022-02-06
3064,75458,1338,24730,1773.2,154,7,05/02/2022,2022-02-06
3065,10447,61,2124,583.9,2,6,05/02/2022,2022-02-06
3066,8512,67,1911,787.1,6,6,05/02/2022,2022-02-06
3067,8199,59,1572,719.6,11,6,05/02/2022,2022-02-06
3068,18665,152,3152,814.4,18,6,05/02/2022,2022-02-06
3070,24567,204,3760,830.4,26,6,05/02/2022,2022-02-06
3071,18569,197,2997,1060.9,23,7,05/02/2022,2022-02-06
3072,32848,277,5220,843.3,25,6,05/02/2022,2022-02-06
3073,50479,451,7917,893.4,48,6,05/02/2022,2022-02-06
3074,20522,177,3758,862.5,23,6,05/02/2022,2022-02-06
3075,22594,231,4415,1022.4,26,7,05/02/2022,2022-02-06
3076,32395,382,6434,1179.2,56,7,05/02/2022,2022-02-06
3078,11638,95,1606,816.3,12,6,05/02/2022,2022-02-06
3079,15990,119,2118,744.2,19,6,05/02/2022,2022-02-06
3081,13424,122,2288,908.8,8,6,05/02/2022,2022-02-06
3082,29713,273,4578,918.8,36,6,05/02/2022,2022-02-06
3083,31526,351,4735,1113.4,47,7,05/02/2022,2022-02-06
3084,25514,225,2995,881.9,23,6,05/02/2022,2022-02-06
3085,13882,130,1623,936.5,20,6,05/02/2022,2022-02-06
3086,908,0,1,0,0,0,05/02/2022,2022-02-06
3087,9033,86,1138,952.1,14,6,05/02/2022,2022-02-06
3088,26890,264,3450,981.8,33,6,05/02/2022,2022-02-06
3089,11739,110,1545,937,16,6,05/02/2022,2022-02-06
3090,2362,21,408,889.1,1,6,05/02/2022,2022-02-06
3091,1585,16,197,1009.5,1,7,05/02/2022,2022-02-06
3093,3891,32,519,822.4,2,6,05/02/2022,2022-02-06
3094,8963,57,955,635.9,4,6,05/02/2022,2022-02-06
3095,27770,234,3253,842.6,44,6,05/02/2022,2022-02-06
3096,1966,25,229,1271.6,3,7,05/02/2022,2022-02-06
3097,1443,13,143,900.9,2,6,05/02/2022,2022-02-06
3099,4877,61,562,1250.8,13,7,05/02/2022,2022-02-06
3101,24604,134,2952,544.6,15,6,05/02/2022,2022-02-06
3102,6634,32,853,482.4,4,5,05/02/2022,2022-02-06
3103,15343,79,1481,514.9,17,6,05/02/2022,2022-02-06
3104,20404,138,2275,676.3,9,6,05/02/2022,2022-02-06
3105,10877,83,1596,763.1,9,6,05/02/2022,2022-02-06
3106,16620,103,1995,619.7,11,6,05/02/2022,2022-02-06
3107,13557,128,1761,944.2,29,6,05/02/2022,2022-02-06
3108,20823,166,2884,797.2,29,6,05/02/2022,2022-02-06
3109,28357,226,3235,797,39,6,05/02/2022,2022-02-06
3111,12348,91,1421,737,12,6,05/02/2022,2022-02-06
3113,8460,69,1070,815.6,8,6,05/02/2022,2022-02-06
3114,3823,29,446,758.6,3,6,05/02/2022,2022-02-06
3115,3799,32,443,842.3,11,6,05/02/2022,2022-02-06
3116,9872,125,1264,1266.2,16,7,05/02/2022,2022-02-06
3121,30502,241,6018,790.1,21,6,05/02/2022,2022-02-06
3122,23508,179,3064,761.4,21,6,05/02/2022,2022-02-06
3123,14319,107,2010,747.3,6,6,05/02/2022,2022-02-06
3124,22091,156,2655,706.2,17,6,05/02/2022,2022-02-06
3125,15021,109,1744,725.7,21,6,05/02/2022,2022-02-06
3126,8060,72,818,893.3,10,6,05/02/2022,2022-02-06
3127,18445,99,1863,536.7,16,6,05/02/2022,2022-02-06
3128,19832,182,2319,917.7,33,6,05/02/2022,2022-02-06
3129,17374,150,1786,863.4,13,6,05/02/2022,2022-02-06
3130,32171,212,3189,659,20,6,05/02/2022,2022-02-06
3131,22499,164,2236,728.9,20,6,05/02/2022,2022-02-06
3132,16148,120,1700,743.1,5,6,05/02/2022,2022-02-06
3133,22119,170,1972,768.6,20,6,05/02/2022,2022-02-06
3134,32782,313,3841,954.8,42,6,05/02/2022,2022-02-06
3135,19954,192,2237,962.2,25,6,05/02/2022,2022-02-06
3136,44373,434,4854,978.1,65,6,05/02/2022,2022-02-06
3137,13872,154,1771,1110.1,13,7,05/02/2022,2022-02-06
3138,21964,242,2757,1101.8,35,7,05/02/2022,2022-02-06
3139,13722,135,1245,983.8,17,6,05/02/2022,2022-02-06
3140,16532,181,1899,1094.8,34,7,05/02/2022,2022-02-06
3141,25149,199,4419,791.3,25,6,05/02/2022,2022-02-06
3142,12912,52,1647,402.7,5,5,05/02/2022,2022-02-06
3143,9052,42,1351,464,5,5,05/02/2022,2022-02-06
3144,10885,59,1441,542,7,6,05/02/2022,2022-02-06
3145,23294,157,3202,674,16,6,05/02/2022,2022-02-06
3146,25256,155,3240,613.7,20,6,05/02/2022,2022-02-06
3147,14634,123,1794,840.5,14,6,05/02/2022,2022-02-06
3148,8643,90,1270,1041.3,7,7,05/02/2022,2022-02-06
3149,33612,229,3556,681.3,34,6,05/02/2022,2022-02-06
3150,60082,375,6205,624.1,42,6,05/02/2022,2022-02-06
3151,10269,66,1024,642.7,11,6,05/02/2022,2022-02-06
3152,33089,263,3501,794.8,29,6,05/02/2022,2022-02-06
3153,20552,226,2346,1099.6,29,7,05/02/2022,2022-02-06
3154,4418,39,467,882.8,5,6,05/02/2022,2022-02-06
3155,22193,241,2332,1085.9,39,7,05/02/2022,2022-02-06
3156,37458,404,4421,1078.5,53,7,05/02/2022,2022-02-06
3158,6648,77,717,1158.2,10,7,05/02/2022,2022-02-06
3159,2652,22,223,829.6,1,6,05/02/2022,2022-02-06
3160,9014,111,981,1231.4,18,7,05/02/2022,2022-02-06
3161,15271,152,2605,995.4,35,6,05/02/2022,2022-02-06
3162,17452,167,2644,956.9,27,6,05/02/2022,2022-02-06
3163,32355,265,4317,819,35,6,05/02/2022,2022-02-06
3164,0,0,0,0,0,0,05/02/2022,2022-02-06
3165,27636,304,4185,1100,30,7,05/02/2022,2022-02-06
3166,23759,244,3584,1027,24,7,05/02/2022,2022-02-06
3167,9259,111,1389,1198.8,14,7,05/02/2022,2022-02-06
3168,20200,192,3291,950.5,15,6,05/02/2022,2022-02-06
3169,20122,168,3220,834.9,19,6,05/02/2022,2022-02-06
3170,19370,169,2738,872.5,20,6,05/02/2022,2022-02-06
3171,21713,168,3751,773.7,23,6,05/02/2022,2022-02-06
3172,23091,220,3646,952.8,25,6,05/02/2022,2022-02-06
3173,25785,283,5017,1097.5,39,7,05/02/2022,2022-02-06
3174,38465,385,7099,1000.9,29,7,05/02/2022,2022-02-06
3175,53297,470,10185,881.9,45,6,05/02/2022,2022-02-06
3177,11305,97,2049,858,10,6,05/02/2022,2022-02-06
3178,33669,296,4232,879.1,24,6,05/02/2022,2022-02-06
3179,6019,58,680,963.6,2,6,05/02/2022,2022-02-06
3180,7462,57,776,763.9,8,6,05/02/2022,2022-02-06
3181,20267,157,4141,774.7,17,6,05/02/2022,2022-02-06
3182,23394,180,4556,769.4,21,6,05/02/2022,2022-02-06
3183,18491,197,3777,1065.4,22,7,05/02/2022,2022-02-06
3184,15547,115,2427,739.7,12,6,05/02/2022,2022-02-06
3185,12932,147,2143,1136.7,12,7,05/02/2022,2022-02-06
3186,23258,141,3257,606.2,19,6,05/02/2022,2022-02-06
3187,15997,143,2461,893.9,13,6,05/02/2022,2022-02-06
3188,18082,140,2521,774.3,15,6,05/02/2022,2022-02-06
3189,5894,47,963,797.4,3,6,05/02/2022,2022-02-06
3190,10457,87,1757,832,9,6,05/02/2022,2022-02-06
3191,10242,60,1458,585.8,11,6,05/02/2022,2022-02-06
3192,22292,264,3302,1184.3,28,7,05/02/2022,2022-02-06
3193,19505,145,2473,743.4,16,6,05/02/2022,2022-02-06
3194,12965,130,1826,1002.7,14,7,05/02/2022,2022-02-06
3195,35867,355,4906,989.8,42,6,05/02/2022,2022-02-06
3196,25329,241,3352,951.5,29,6,05/02/2022,2022-02-06
3197,11547,78,1429,675.5,11,6,05/02/2022,2022-02-06
3198,16462,175,2109,1063.1,21,7,05/02/2022,2022-02-06
3199,54299,518,6842,954,57,6,05/02/2022,2022-02-06
3200,5759,62,754,1076.6,9,7,05/02/2022,2022-02-06
3201,20713,278,3046,1342.2,28,7,05/02/2022,2022-02-06
3202,2907,13,330,447.2,1,5,05/02/2022,2022-02-06
3204,30642,284,4280,926.8,46,6,05/02/2022,2022-02-06
3205,10919,122,1855,1117.3,27,7,05/02/2022,2022-02-06
3206,10366,92,1457,887.5,6,6,05/02/2022,2022-02-06
3207,16180,140,2816,865.3,10,6,05/02/2022,2022-02-06
