LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hindmarsh (S),VIC152,5588,24,359,429.5,10,5,Hindmarsh,15/02/2022,2022-02-16
Hobsons Bay (C),VIC235,97751,587,14240,600.5,103,6,Hobsons Bay,15/02/2022,2022-02-16
Horsham (RC),VIC153,19921,147,1463,737.9,35,6,Horsham,15/02/2022,2022-02-16
Hume (C),VIC198,233471,2082,52755,891.8,296,6,Hume,15/02/2022,2022-02-16
Indigo (S),VIC191,16701,90,1243,538.9,18,6,Indigo,15/02/2022,2022-02-16
Interstate,,,99,3952,0,32,0,,15/02/2022,2022-02-16
Kingston (C),VIC226,165782,1323,23408,798,231,6,Kingston,15/02/2022,2022-02-16
Knox (C),VIC209,164538,1259,19300,765.2,217,6,Knox,15/02/2022,2022-02-16
Latrobe (C),VIC219,75561,740,8932,979.3,127,6,Latrobe,15/02/2022,2022-02-16
Loddon (S),VIC185,7504,20,338,266.5,2,5,Loddon,15/02/2022,2022-02-16
Macedon Ranges (S),VIC228,50231,318,5290,633.1,45,6,Macedon Ranges,15/02/2022,2022-02-16
Manningham (C),VIC195,127573,811,15841,635.7,162,6,Manningham,15/02/2022,2022-02-16
Mansfield (S),VIC244,9176,71,808,773.8,12,6,Mansfield,15/02/2022,2022-02-16
Maribyrnong (C),VIC234,93448,562,16102,601.4,81,6,Maribyrnong,15/02/2022,2022-02-16
Maroondah (C),VIC207,118558,1057,14166,891.5,204,6,Maroondah,15/02/2022,2022-02-16
Melbourne (C),VIC132,178955,796,29810,444.8,128,5,Melbourne,15/02/2022,2022-02-16
Melton (C),VIC237,164895,1779,37112,1078.9,285,7,Melton,15/02/2022,2022-02-16
Mildura (RC),VIC222,55777,675,6201,1210.2,115,7,Mildura,15/02/2022,2022-02-16
Mitchell (S),VIC211,46082,492,6015,1067.7,111,7,Mitchell,15/02/2022,2022-02-16
Moira (S),VIC190,29925,236,3458,788.6,37,6,Moira,15/02/2022,2022-02-16
Monash (C),VIC210,202847,1226,24574,604.4,174,6,Monash,15/02/2022,2022-02-16
Moonee Valley (C),VIC121,130294,913,21779,700.7,144,6,Moonee Valley,15/02/2022,2022-02-16
Moorabool (S),VIC236,35049,398,4836,1135.6,79,7,Moorabool,15/02/2022,2022-02-16
Moreland (C),VIC131,185767,1211,32274,651.9,172,6,Moreland,15/02/2022,2022-02-16
Mornington Peninsula (S),VIC204,167636,1279,22202,763,191,6,Mornington Peninsula,15/02/2022,2022-02-16
Mount Alexander (S),VIC105,19754,117,1554,592.3,25,6,Mount Alexander,15/02/2022,2022-02-16
Moyne (S),VIC229,16953,75,1415,442.4,15,5,Moyne,15/02/2022,2022-02-16
Murrindindi (S),VIC250,14570,84,1155,576.5,22,6,Murrindindi,15/02/2022,2022-02-16
Nillumbik (S),VIC216,65094,537,8293,825,79,6,Nillumbik,15/02/2022,2022-02-16
Northern Grampians (S),VIC166,11402,118,1148,1034.9,10,7,Northern Grampians,15/02/2022,2022-02-16
Overseas,,,2,79,0,1,0,,15/02/2022,2022-02-16
Overseas Traveller,,,0,621,0,0,0,,15/02/2022,2022-02-16
Port Phillip (C),VIC208,115601,622,18705,538.1,107,6,Port Phillip,15/02/2022,2022-02-16
Pyrenees (S),VIC217,7472,44,564,588.9,11,6,Pyrenees,15/02/2022,2022-02-16
Queenscliffe (B),VIC238,2940,17,378,578.2,2,6,Queenscliffe,15/02/2022,2022-02-16
South Gippsland (S),VIC178,29914,142,2274,474.7,19,5,South Gippsland,15/02/2022,2022-02-16
Southern Grampians (S),VIC233,16100,129,1370,801.2,19,6,Southern Grampians,15/02/2022,2022-02-16
Stonnington (C),VIC203,117768,520,17409,441.5,110,5,Stonnington,15/02/2022,2022-02-16
Strathbogie (S),VIC110,10781,56,905,519.4,8,6,Strathbogie,15/02/2022,2022-02-16
Surf Coast (S),VIC225,33456,234,4702,699.4,25,6,Surf Coast,15/02/2022,2022-02-16
Swan Hill (RC),VIC180,20649,230,2391,1113.9,44,7,Swan Hill,15/02/2022,2022-02-16
Towong (S),VIC187,6040,35,327,579.5,2,6,Towong,15/02/2022,2022-02-16
Unincorporated Vic,,,3,67,0,1,0,,15/02/2022,2022-02-16
Unknown,,,128,5142,0,25,0,,15/02/2022,2022-02-16
Wangaratta (RC),VIC186,29187,306,2633,1048.4,69,7,Wangaratta,15/02/2022,2022-02-16
Warrnambool (C),VIC179,35181,214,3991,608.3,39,6,Warrnambool,15/02/2022,2022-02-16
Wellington (S),VIC218,44380,446,3591,1005,103,7,Wellington,15/02/2022,2022-02-16
West Wimmera (S),VIC232,3841,23,164,598.8,3,6,West Wimmera,15/02/2022,2022-02-16
Whitehorse (C),VIC196,178739,1070,18174,598.6,166,6,Whitehorse,15/02/2022,2022-02-16
Whittlesea (C),VIC197,230238,2282,42430,991.1,356,6,Whittlesea,15/02/2022,2022-02-16
Wodonga (C),VIC192,42083,334,4529,793.7,44,6,Wodonga,15/02/2022,2022-02-16
Wyndham (C),VIC221,270487,2107,52939,779,344,6,Wyndham,15/02/2022,2022-02-16
Yarra (C),VIC202,101495,426,17094,419.7,68,5,Yarra,15/02/2022,2022-02-16
Yarra Ranges (S),VIC206,159462,1561,18310,978.9,274,6,Yarra Ranges,15/02/2022,2022-02-16
Yarriambiack (S),VIC200,6639,78,366,1174.9,15,7,Yarriambiack,15/02/2022,2022-02-16
