LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,75,1351,585.3,8,6,Alpine,20/02/2022,2022-02-21
Ararat (RC),VIC220,11845,55,1111,464.3,4,5,Ararat,20/02/2022,2022-02-21
Ballarat (C),VIC241,109505,1275,12285,1164.3,174,7,Ballarat,20/02/2022,2022-02-21
Banyule (C),VIC188,131631,861,17725,654.1,108,6,Banyule,20/02/2022,2022-02-21
Bass Coast (S),VIC173,36320,256,4001,704.8,33,6,Bass Coast,20/02/2022,2022-02-21
Baw Baw (S),VIC194,53396,453,6780,848.4,58,6,Baw Baw,20/02/2022,2022-02-21
Bayside (C),VIC182,106862,477,15221,446.4,62,5,Bayside,20/02/2022,2022-02-21
Benalla (RC),VIC199,14037,97,1215,691,20,6,Benalla,20/02/2022,2022-02-21
Boroondara (C),VIC201,183199,936,21891,510.9,152,6,Boroondara,20/02/2022,2022-02-21
Brimbank (C),VIC189,209523,929,41051,443.4,120,5,Brimbank,20/02/2022,2022-02-21
Buloke (S),VIC183,6124,17,352,277.6,1,5,Buloke,20/02/2022,2022-02-21
Campaspe (S),VIC239,37622,346,3928,919.7,46,6,Campaspe,20/02/2022,2022-02-21
Cardinia (S),VIC212,112159,1060,18177,945.1,132,6,Cardinia,20/02/2022,2022-02-21
Casey (C),VIC213,353872,3010,65765,850.6,369,6,Casey,20/02/2022,2022-02-21
Central Goldfields (S),VIC169,13186,85,750,644.6,10,6,Central Goldfields,20/02/2022,2022-02-21
Colac-Otway (S),VIC224,21564,176,2190,816.2,28,6,Colac-Otway,20/02/2022,2022-02-21
Corangamite (S),VIC231,16020,114,1376,711.6,17,6,Corangamite,20/02/2022,2022-02-21
Darebin (C),VIC205,164184,1002,25144,610.3,117,6,Darebin,20/02/2022,2022-02-21
East Gippsland (S),VIC243,47316,187,3636,395.2,13,5,East Gippsland,20/02/2022,2022-02-21
Frankston (C),VIC227,142643,1083,20562,759.2,154,6,Frankston,20/02/2022,2022-02-21
Gannawarra (S),VIC214,10472,42,645,401.1,3,5,Gannawarra,20/02/2022,2022-02-21
Glen Eira (C),VIC177,156511,1029,23880,657.5,128,6,Glen Eira,20/02/2022,2022-02-21
Glenelg (S),VIC223,19674,89,1304,452.4,6,5,Glenelg,20/02/2022,2022-02-21
Golden Plains (S),VIC230,23722,232,2399,978,28,6,Golden Plains,20/02/2022,2022-02-21
Greater Bendigo (C),VIC193,118093,750,11646,635.1,109,6,Greater Bendigo,20/02/2022,2022-02-21
Greater Dandenong (C),VIC247,168201,784,30200,466.1,81,5,Greater Dandenong,20/02/2022,2022-02-21
Greater Geelong (C),VIC215,258934,1804,34350,696.7,225,6,Greater Geelong,20/02/2022,2022-02-21
Greater Shepparton (C),VIC93,66498,604,9812,908.3,72,6,Greater Shepparton,20/02/2022,2022-02-21
Hepburn (S),VIC94,15975,84,1150,525.8,14,6,Hepburn,20/02/2022,2022-02-21
Hindmarsh (S),VIC152,5588,24,370,429.5,3,5,Hindmarsh,20/02/2022,2022-02-21
Hobsons Bay (C),VIC235,97751,493,14551,504.3,48,6,Hobsons Bay,20/02/2022,2022-02-21
Horsham (RC),VIC153,19921,281,1692,1410.6,41,7,Horsham,20/02/2022,2022-02-21
Hume (C),VIC198,233471,1784,53978,764.1,221,6,Hume,20/02/2022,2022-02-21
Indigo (S),VIC191,16701,85,1302,509,14,6,Indigo,20/02/2022,2022-02-21
Interstate,,,61,3988,0,11,0,,20/02/2022,2022-02-21
Kingston (C),VIC226,165782,1217,24279,734.1,161,6,Kingston,20/02/2022,2022-02-21
Knox (C),VIC209,164538,1220,20158,741.5,149,6,Knox,20/02/2022,2022-02-21
Latrobe (C),VIC219,75561,681,9398,901.3,72,6,Latrobe,20/02/2022,2022-02-21
Loddon (S),VIC185,7504,18,350,239.9,3,5,Loddon,20/02/2022,2022-02-21
Macedon Ranges (S),VIC228,50231,259,5461,515.6,24,6,Macedon Ranges,20/02/2022,2022-02-21
Manningham (C),VIC195,127573,746,16363,584.8,97,6,Manningham,20/02/2022,2022-02-21
Mansfield (S),VIC244,9176,79,865,860.9,18,6,Mansfield,20/02/2022,2022-02-21
Maribyrnong (C),VIC234,93448,485,16447,519,49,6,Maribyrnong,20/02/2022,2022-02-21
Maroondah (C),VIC207,118558,941,14820,793.7,101,6,Maroondah,20/02/2022,2022-02-21
Melbourne (C),VIC132,178955,745,30296,416.3,83,5,Melbourne,20/02/2022,2022-02-21
Melton (C),VIC237,164895,1530,38180,927.9,206,6,Melton,20/02/2022,2022-02-21
Mildura (RC),VIC222,55777,685,6684,1228.1,79,7,Mildura,20/02/2022,2022-02-21
Mitchell (S),VIC211,46082,546,6402,1184.8,78,7,Mitchell,20/02/2022,2022-02-21
Moira (S),VIC190,29925,180,3585,601.5,29,6,Moira,20/02/2022,2022-02-21
Monash (C),VIC210,202847,1091,25354,537.8,158,6,Monash,20/02/2022,2022-02-21
Moonee Valley (C),VIC121,130294,890,22399,683.1,90,6,Moonee Valley,20/02/2022,2022-02-21
Moorabool (S),VIC236,35049,402,5115,1147,54,7,Moorabool,20/02/2022,2022-02-21
Moreland (C),VIC131,185767,1072,33025,577.1,109,6,Moreland,20/02/2022,2022-02-21
Mornington Peninsula (S),VIC204,167636,1021,22887,609.1,127,6,Mornington Peninsula,20/02/2022,2022-02-21
Mount Alexander (S),VIC105,19754,135,1623,683.4,8,6,Mount Alexander,20/02/2022,2022-02-21
