LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,84,1277,655.5,16,6,Alpine,13/02/2022,2022-02-14
Ararat (RC),VIC220,11845,102,1049,861.1,9,6,Ararat,13/02/2022,2022-02-14
Ballarat (C),VIC241,109505,1218,10960,1112.3,207,7,Ballarat,13/02/2022,2022-02-14
Banyule (C),VIC188,131631,936,16836,711.1,120,6,Banyule,13/02/2022,2022-02-14
Bass Coast (S),VIC173,36320,335,3723,922.4,51,6,Bass Coast,13/02/2022,2022-02-14
Baw Baw (S),VIC194,53396,489,6302,915.8,54,6,Baw Baw,13/02/2022,2022-02-14
Bayside (C),VIC182,106862,653,14718,611.1,94,6,Bayside,13/02/2022,2022-02-14
Benalla (RC),VIC199,14037,95,1112,676.8,14,6,Benalla,13/02/2022,2022-02-14
Boroondara (C),VIC201,183199,1000,20949,545.9,156,6,Boroondara,13/02/2022,2022-02-14
Brimbank (C),VIC189,209523,1306,40109,623.3,152,6,Brimbank,13/02/2022,2022-02-14
Buloke (S),VIC183,6124,27,334,440.9,0,5,Buloke,13/02/2022,2022-02-14
Campaspe (S),VIC239,37622,349,3552,927.6,51,6,Campaspe,13/02/2022,2022-02-14
Cardinia (S),VIC212,112159,1401,17040,1249.1,175,7,Cardinia,13/02/2022,2022-02-14
Casey (C),VIC213,353872,3412,62523,964.2,414,6,Casey,13/02/2022,2022-02-14
Central Goldfields (S),VIC169,13186,90,662,682.5,12,6,Central Goldfields,13/02/2022,2022-02-14
Colac-Otway (S),VIC224,21564,120,1999,556.5,27,6,Colac-Otway,13/02/2022,2022-02-14
Corangamite (S),VIC231,16020,90,1258,561.8,11,6,Corangamite,13/02/2022,2022-02-14
Darebin (C),VIC205,164184,1197,24147,729.1,165,6,Darebin,13/02/2022,2022-02-14
East Gippsland (S),VIC243,47316,281,3433,593.9,29,6,East Gippsland,13/02/2022,2022-02-14
Frankston (C),VIC227,142643,1359,19427,952.7,160,6,Frankston,13/02/2022,2022-02-14
Gannawarra (S),VIC214,10472,62,602,592.1,6,6,Gannawarra,13/02/2022,2022-02-14
Glen Eira (C),VIC177,156511,1299,22769,830,201,6,Glen Eira,13/02/2022,2022-02-14
Glenelg (S),VIC223,19674,80,1202,406.6,12,5,Glenelg,13/02/2022,2022-02-14
Golden Plains (S),VIC230,23722,204,2154,860,38,6,Golden Plains,13/02/2022,2022-02-14
Greater Bendigo (C),VIC193,118093,916,10854,775.7,108,6,Greater Bendigo,13/02/2022,2022-02-14
Greater Dandenong (C),VIC247,168201,1021,29375,607,112,6,Greater Dandenong,13/02/2022,2022-02-14
Greater Geelong (C),VIC215,258934,2431,32428,938.8,322,6,Greater Geelong,13/02/2022,2022-02-14
Greater Shepparton (C),VIC93,66498,686,9170,1031.6,108,7,Greater Shepparton,13/02/2022,2022-02-14
Hepburn (S),VIC94,15975,95,1063,594.7,10,6,Hepburn,13/02/2022,2022-02-14
Hindmarsh (S),VIC152,5588,24,347,429.5,0,5,Hindmarsh,13/02/2022,2022-02-14
Hobsons Bay (C),VIC235,97751,633,14036,647.6,71,6,Hobsons Bay,13/02/2022,2022-02-14
Horsham (RC),VIC153,19921,135,1399,677.7,14,6,Horsham,13/02/2022,2022-02-14
Hume (C),VIC198,233471,2293,52138,982.1,322,6,Hume,13/02/2022,2022-02-14
Indigo (S),VIC191,16701,103,1213,616.7,12,6,Indigo,13/02/2022,2022-02-14
Interstate,,,108,3920,0,24,0,,13/02/2022,2022-02-14
Kingston (C),VIC226,165782,1338,22946,807.1,212,6,Kingston,13/02/2022,2022-02-14
Knox (C),VIC209,164538,1291,18884,784.6,206,6,Knox,13/02/2022,2022-02-14
Latrobe (C),VIC219,75561,793,8703,1049.5,93,7,Latrobe,13/02/2022,2022-02-14
Loddon (S),VIC185,7504,26,331,346.5,8,5,Loddon,13/02/2022,2022-02-14
Macedon Ranges (S),VIC228,50231,346,5196,688.8,48,6,Macedon Ranges,13/02/2022,2022-02-14
Manningham (C),VIC195,127573,862,15554,675.7,120,6,Manningham,13/02/2022,2022-02-14
Mansfield (S),VIC244,9176,55,781,599.4,8,6,Mansfield,13/02/2022,2022-02-14
Maribyrnong (C),VIC234,93448,648,15955,693.4,83,6,Maribyrnong,13/02/2022,2022-02-14
Maroondah (C),VIC207,118558,1109,13801,935.4,157,6,Maroondah,13/02/2022,2022-02-14
Melbourne (C),VIC132,178955,889,29561,496.8,108,5,Melbourne,13/02/2022,2022-02-14
Melton (C),VIC237,164895,1953,36537,1184.4,260,7,Melton,13/02/2022,2022-02-14
Mildura (RC),VIC222,55777,689,5977,1235.3,148,7,Mildura,13/02/2022,2022-02-14
Mitchell (S),VIC211,46082,496,5839,1076.3,59,7,Mitchell,13/02/2022,2022-02-14
Moira (S),VIC190,29925,287,3389,959.1,38,6,Moira,13/02/2022,2022-02-14
Monash (C),VIC210,202847,1341,24205,661.1,190,6,Monash,13/02/2022,2022-02-14
Moonee Valley (C),VIC121,130294,964,21488,739.9,138,6,Moonee Valley,13/02/2022,2022-02-14
Moorabool (S),VIC236,35049,390,4702,1112.7,53,7,Moorabool,13/02/2022,2022-02-14
Moreland (C),VIC131,185767,1320,31889,710.6,150,6,Moreland,13/02/2022,2022-02-14
Mornington Peninsula (S),VIC204,167636,1349,21809,804.7,147,6,Mornington Peninsula,13/02/2022,2022-02-14
Mount Alexander (S),VIC105,19754,111,1510,561.9,9,6,Mount Alexander,13/02/2022,2022-02-14
Moyne (S),VIC229,16953,85,1384,501.4,9,6,Moyne,13/02/2022,2022-02-14
Murrindindi (S),VIC250,14570,91,1118,624.6,9,6,Murrindindi,13/02/2022,2022-02-14
Nillumbik (S),VIC216,65094,631,8134,969.4,71,6,Nillumbik,13/02/2022,2022-02-14
Northern Grampians (S),VIC166,11402,147,1122,1289.2,11,7,Northern Grampians,13/02/2022,2022-02-14
Overseas,,,2,79,0,1,0,,13/02/2022,2022-02-14
Overseas Traveller,,,0,621,0,0,0,,13/02/2022,2022-02-14
Port Phillip (C),VIC208,115601,678,18516,586.5,94,6,Port Phillip,13/02/2022,2022-02-14
Pyrenees (S),VIC217,7472,45,550,602.2,6,6,Pyrenees,13/02/2022,2022-02-14
Queenscliffe (B),VIC238,2940,23,375,782.3,2,6,Queenscliffe,13/02/2022,2022-02-14
South Gippsland (S),VIC178,29914,199,2237,665.2,14,6,South Gippsland,13/02/2022,2022-02-14
Southern Grampians (S),VIC233,16100,146,1336,906.8,21,6,Southern Grampians,13/02/2022,2022-02-14
Stonnington (C),VIC203,117768,565,17240,479.8,73,5,Stonnington,13/02/2022,2022-02-14
Strathbogie (S),VIC110,10781,71,885,658.6,14,6,Strathbogie,13/02/2022,2022-02-14
Surf Coast (S),VIC225,33456,268,4637,801.1,27,6,Surf Coast,13/02/2022,2022-02-14
Swan Hill (RC),VIC180,20649,269,2304,1302.7,47,7,Swan Hill,13/02/2022,2022-02-14
Towong (S),VIC187,6040,32,316,529.8,4,6,Towong,13/02/2022,2022-02-14
Unincorporated Vic,,,3,67,0,2,0,,13/02/2022,2022-02-14
Unknown,,,110,5056,0,10,0,,13/02/2022,2022-02-14
Wangaratta (RC),VIC186,29187,272,2514,931.9,38,6,Wangaratta,13/02/2022,2022-02-14
