LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,96,1244,749.2,24,6,Alpine,10/02/2022,2022-02-11
Ararat (RC),VIC220,11845,102,1011,861.1,16,6,Ararat,10/02/2022,2022-02-11
Ballarat (C),VIC241,109505,1121,10447,1023.7,184,7,Ballarat,10/02/2022,2022-02-11
Banyule (C),VIC188,131631,976,16460,741.5,122,6,Banyule,10/02/2022,2022-02-11
Bass Coast (S),VIC173,36320,366,3583,1007.7,53,7,Bass Coast,10/02/2022,2022-02-11
Baw Baw (S),VIC194,53396,519,6110,972,80,6,Baw Baw,10/02/2022,2022-02-11
Bayside (C),VIC182,106862,644,14438,602.6,98,6,Bayside,10/02/2022,2022-02-11
Benalla (RC),VIC199,14037,106,1072,755.1,17,6,Benalla,10/02/2022,2022-02-11
Boroondara (C),VIC201,183199,994,20513,542.6,151,6,Boroondara,10/02/2022,2022-02-11
Brimbank (C),VIC189,209523,1453,39669,693.5,191,6,Brimbank,10/02/2022,2022-02-11
Buloke (S),VIC183,6124,35,330,571.5,8,6,Buloke,10/02/2022,2022-02-11
Campaspe (S),VIC239,37622,342,3401,909,39,6,Campaspe,10/02/2022,2022-02-11
Cardinia (S),VIC212,112159,1589,16562,1416.7,195,7,Cardinia,10/02/2022,2022-02-11
Casey (C),VIC213,353872,3555,61220,1004.6,499,7,Casey,10/02/2022,2022-02-11
Central Goldfields (S),VIC169,13186,68,624,515.7,8,6,Central Goldfields,10/02/2022,2022-02-11
Colac-Otway (S),VIC224,21564,103,1929,477.6,18,5,Colac-Otway,10/02/2022,2022-02-11
Corangamite (S),VIC231,16020,92,1219,574.3,13,6,Corangamite,10/02/2022,2022-02-11
Darebin (C),VIC205,164184,1240,23691,755.3,194,6,Darebin,10/02/2022,2022-02-11
East Gippsland (S),VIC243,47316,323,3336,682.6,48,6,East Gippsland,10/02/2022,2022-02-11
Frankston (C),VIC227,142643,1347,18842,944.3,205,6,Frankston,10/02/2022,2022-02-11
Gannawarra (S),VIC214,10472,81,588,773.5,7,6,Gannawarra,10/02/2022,2022-02-11
Glen Eira (C),VIC177,156511,1304,22229,833.2,191,6,Glen Eira,10/02/2022,2022-02-11
Glenelg (S),VIC223,19674,78,1172,396.5,14,5,Glenelg,10/02/2022,2022-02-11
Golden Plains (S),VIC230,23722,215,2071,906.3,34,6,Golden Plains,10/02/2022,2022-02-11
Greater Bendigo (C),VIC193,118093,947,10483,801.9,139,6,Greater Bendigo,10/02/2022,2022-02-11
Greater Dandenong (C),VIC247,168201,1120,28989,665.9,141,6,Greater Dandenong,10/02/2022,2022-02-11
Greater Geelong (C),VIC215,258934,2583,31499,997.6,403,6,Greater Geelong,10/02/2022,2022-02-11
Greater Shepparton (C),VIC93,66498,720,8892,1082.7,111,7,Greater Shepparton,10/02/2022,2022-02-11
Hepburn (S),VIC94,15975,99,1029,619.7,19,6,Hepburn,10/02/2022,2022-02-11
Hindmarsh (S),VIC152,5588,25,339,447.4,4,5,Hindmarsh,10/02/2022,2022-02-11
Hobsons Bay (C),VIC235,97751,650,13804,665,102,6,Hobsons Bay,10/02/2022,2022-02-11
Horsham (RC),VIC153,19921,145,1352,727.9,31,6,Horsham,10/02/2022,2022-02-11
Hume (C),VIC198,233471,2429,51277,1040.4,355,7,Hume,10/02/2022,2022-02-11
Indigo (S),VIC191,16701,99,1169,592.8,13,6,Indigo,10/02/2022,2022-02-11
Interstate,,,119,3876,0,16,0,,10/02/2022,2022-02-11
