LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,33,669,257.5,2,5,Alpine,02/02/2022,2022-02-03
Ararat (RC),VIC220,11845,32,581,270.2,8,5,Ararat,02/02/2022,2022-02-03
Ballarat (C),VIC241,109505,492,5910,449.3,78,5,Ballarat,02/02/2022,2022-02-03
Banyule (C),VIC188,131631,529,10183,401.9,84,5,Banyule,02/02/2022,2022-02-03
Bass Coast (S),VIC173,36320,149,2164,410.2,20,5,Bass Coast,02/02/2022,2022-02-03
Baw Baw (S),VIC194,53396,268,3585,501.9,56,6,Baw Baw,02/02/2022,2022-02-03
Bayside (C),VIC182,106862,428,9470,400.5,111,5,Bayside,02/02/2022,2022-02-03
Benalla (RC),VIC199,14037,23,488,163.9,5,4,Benalla,02/02/2022,2022-02-03
Boroondara (C),VIC201,183199,402,12261,219.4,107,5,Boroondara,02/02/2022,2022-02-03
Brimbank (C),VIC189,209523,1057,29757,504.5,176,6,Brimbank,02/02/2022,2022-02-03
Buloke (S),VIC183,6124,23,216,375.6,2,5,Buloke,02/02/2022,2022-02-03
Campaspe (S),VIC239,37622,40,1529,106.3,12,4,Campaspe,02/02/2022,2022-02-03
Cardinia (S),VIC212,112159,637,8838,567.9,109,6,Cardinia,02/02/2022,2022-02-03
Casey (C),VIC213,353872,1434,36919,405.2,273,5,Casey,02/02/2022,2022-02-03
Central Goldfields (S),VIC169,13186,24,327,182,1,4,Central Goldfields,02/02/2022,2022-02-03
Colac-Otway (S),VIC224,21564,50,1083,231.9,2,5,Colac-Otway,02/02/2022,2022-02-03
Corangamite (S),VIC231,16020,39,692,243.4,8,5,Corangamite,02/02/2022,2022-02-03
Darebin (C),VIC205,164184,734,15764,447.1,113,5,Darebin,02/02/2022,2022-02-03
East Gippsland (S),VIC243,47316,65,1756,137.4,11,4,East Gippsland,02/02/2022,2022-02-03
Frankston (C),VIC227,142643,396,10314,277.6,86,5,Frankston,02/02/2022,2022-02-03
Gannawarra (S),VIC214,10472,34,279,324.7,2,5,Gannawarra,02/02/2022,2022-02-03
Glen Eira (C),VIC177,156511,679,13966,433.8,197,5,Glen Eira,02/02/2022,2022-02-03
Glenelg (S),VIC223,19674,15,661,76.2,4,3,Glenelg,02/02/2022,2022-02-03
Golden Plains (S),VIC230,23722,123,995,518.5,27,6,Golden Plains,02/02/2022,2022-02-03
Greater Bendigo (C),VIC193,118093,485,5411,410.7,44,5,Greater Bendigo,02/02/2022,2022-02-03
Greater Dandenong (C),VIC247,168201,547,19049,325.2,80,5,Greater Dandenong,02/02/2022,2022-02-03
Greater Geelong (C),VIC215,258934,1131,16869,436.8,200,5,Greater Geelong,02/02/2022,2022-02-03
Greater Shepparton (C),VIC93,66498,223,5276,335.3,65,5,Greater Shepparton,02/02/2022,2022-02-03
Hepburn (S),VIC94,15975,35,551,219.1,1,5,Hepburn,02/02/2022,2022-02-03
Hindmarsh (S),VIC152,5588,22,241,393.7,1,5,Hindmarsh,02/02/2022,2022-02-03
Hobsons Bay (C),VIC235,97751,412,9036,421.5,89,5,Hobsons Bay,02/02/2022,2022-02-03
Horsham (RC),VIC153,19921,79,821,396.6,6,5,Horsham,02/02/2022,2022-02-03
Hume (C),VIC198,233471,1529,38047,654.9,442,6,Hume,02/02/2022,2022-02-03
Indigo (S),VIC191,16701,34,621,203.6,5,5,Indigo,02/02/2022,2022-02-03
Interstate,,,107,3467,0,40,0,,02/02/2022,2022-02-03
Kingston (C),VIC226,165782,437,13160,263.6,142,5,Kingston,02/02/2022,2022-02-03
Knox (C),VIC209,164538,547,9314,332.4,113,5,Knox,02/02/2022,2022-02-03
Latrobe (C),VIC219,75561,348,5050,460.6,52,5,Latrobe,02/02/2022,2022-02-03
Loddon (S),VIC185,7504,17,167,226.5,0,5,Loddon,02/02/2022,2022-02-03
Macedon Ranges (S),VIC228,50231,131,2739,260.8,18,5,Macedon Ranges,02/02/2022,2022-02-03
Manningham (C),VIC195,127573,521,9757,408.4,91,5,Manningham,02/02/2022,2022-02-03
Mansfield (S),VIC244,9176,20,405,218,3,5,Mansfield,02/02/2022,2022-02-03
Maribyrnong (C),VIC234,93448,448,11195,479.4,84,5,Maribyrnong,02/02/2022,2022-02-03
Maroondah (C),VIC207,118558,472,7266,398.1,84,5,Maroondah,02/02/2022,2022-02-03
Melbourne (C),VIC132,178955,596,21829,333,197,5,Melbourne,02/02/2022,2022-02-03
Melton (C),VIC237,164895,1113,25779,675,150,6,Melton,02/02/2022,2022-02-03
Mildura (RC),VIC222,55777,227,3383,407,37,5,Mildura,02/02/2022,2022-02-03
Mitchell (S),VIC211,46082,166,2941,360.2,32,5,Mitchell,02/02/2022,2022-02-03
Moira (S),VIC190,29925,76,1837,254,55,5,Moira,02/02/2022,2022-02-03
Monash (C),VIC210,202847,491,13625,242.1,113,5,Monash,02/02/2022,2022-02-03
Moonee Valley (C),VIC121,130294,577,14192,442.8,122,5,Moonee Valley,02/02/2022,2022-02-03
Moorabool (S),VIC236,35049,200,2716,570.6,33,6,Moorabool,02/02/2022,2022-02-03
Moreland (C),VIC131,185767,866,21791,466.2,253,5,Moreland,02/02/2022,2022-02-03
Mornington Peninsula (S),VIC204,167636,588,11786,350.8,83,5,Mornington Peninsula,02/02/2022,2022-02-03
Mount Alexander (S),VIC105,19754,56,774,283.5,5,5,Mount Alexander,02/02/2022,2022-02-03
Moyne (S),VIC229,16953,37,784,218.3,6,5,Moyne,02/02/2022,2022-02-03
Murrindindi (S),VIC250,14570,29,548,199,4,4,Murrindindi,02/02/2022,2022-02-03
Nillumbik (S),VIC216,65094,266,4449,408.6,51,5,Nillumbik,02/02/2022,2022-02-03
Northern Grampians (S),VIC166,11402,69,584,605.2,10,6,Northern Grampians,02/02/2022,2022-02-03
Overseas,,,5,75,0,2,0,,02/02/2022,2022-02-03
Overseas Traveller,,,0,621,0,0,0,,02/02/2022,2022-02-03
Port Phillip (C),VIC208,115601,408,12833,352.9,115,5,Port Phillip,02/02/2022,2022-02-03
Pyrenees (S),VIC217,7472,40,279,535.3,8,6,Pyrenees,02/02/2022,2022-02-03
Queenscliffe (B),VIC238,2940,12,212,408.2,1,5,Queenscliffe,02/02/2022,2022-02-03
South Gippsland (S),VIC178,29914,105,1209,351,22,5,South Gippsland,02/02/2022,2022-02-03
Southern Grampians (S),VIC233,16100,103,848,639.8,15,6,Southern Grampians,02/02/2022,2022-02-03
Stonnington (C),VIC203,117768,290,11394,246.2,65,5,Stonnington,02/02/2022,2022-02-03
Strathbogie (S),VIC110,10781,12,385,111.3,3,4,Strathbogie,02/02/2022,2022-02-03
Surf Coast (S),VIC225,33456,153,2257,457.3,39,5,Surf Coast,02/02/2022,2022-02-03
Swan Hill (RC),VIC180,20649,38,1116,184,2,4,Swan Hill,02/02/2022,2022-02-03
Towong (S),VIC187,6040,9,153,149,1,4,Towong,02/02/2022,2022-02-03
Unincorporated Vic,,,1,36,0,1,0,,02/02/2022,2022-02-03
Unknown,,,162,4272,0,33,0,,02/02/2022,2022-02-03
Wangaratta (RC),VIC186,29187,91,1319,311.8,12,5,Wangaratta,02/02/2022,2022-02-03
Warrnambool (C),VIC179,35181,102,2281,289.9,18,5,Warrnambool,02/02/2022,2022-02-03
Wellington (S),VIC218,44380,119,1719,268.1,28,5,Wellington,02/02/2022,2022-02-03
West Wimmera (S),VIC232,3841,4,78,104.1,1,4,West Wimmera,02/02/2022,2022-02-03
