LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,90,1264,702.4,16,6,Alpine,12/02/2022,2022-02-13
Ararat (RC),VIC220,11845,111,1040,937.1,16,6,Ararat,12/02/2022,2022-02-13
Ballarat (C),VIC241,109505,1178,10759,1075.7,134,7,Ballarat,12/02/2022,2022-02-13
Banyule (C),VIC188,131631,963,16719,731.6,122,6,Banyule,12/02/2022,2022-02-13
Bass Coast (S),VIC173,36320,355,3676,977.4,43,6,Bass Coast,12/02/2022,2022-02-13
Baw Baw (S),VIC194,53396,504,6248,943.9,71,6,Baw Baw,12/02/2022,2022-02-13
Bayside (C),VIC182,106862,670,14628,627,93,6,Bayside,12/02/2022,2022-02-13
Benalla (RC),VIC199,14037,94,1098,669.7,13,6,Benalla,12/02/2022,2022-02-13
Boroondara (C),VIC201,183199,995,20792,543.1,156,6,Boroondara,12/02/2022,2022-02-13
Brimbank (C),VIC189,209523,1328,39966,633.8,173,6,Brimbank,12/02/2022,2022-02-13
Buloke (S),VIC183,6124,34,336,555.2,5,6,Buloke,12/02/2022,2022-02-13
Campaspe (S),VIC239,37622,349,3502,927.6,57,6,Campaspe,12/02/2022,2022-02-13
Cardinia (S),VIC212,112159,1441,16875,1284.8,166,7,Cardinia,12/02/2022,2022-02-13
Casey (C),VIC213,353872,3519,62133,994.4,475,6,Casey,12/02/2022,2022-02-13
Central Goldfields (S),VIC169,13186,86,649,652.2,9,6,Central Goldfields,12/02/2022,2022-02-13
Colac-Otway (S),VIC224,21564,111,1972,514.7,22,6,Colac-Otway,12/02/2022,2022-02-13
Corangamite (S),VIC231,16020,90,1247,561.8,13,6,Corangamite,12/02/2022,2022-02-13
Darebin (C),VIC205,164184,1205,23991,733.9,134,6,Darebin,12/02/2022,2022-02-13
East Gippsland (S),VIC243,47316,303,3404,640.4,35,6,East Gippsland,12/02/2022,2022-02-13
Frankston (C),VIC227,142643,1388,19267,973.1,216,6,Frankston,12/02/2022,2022-02-13
Gannawarra (S),VIC214,10472,66,597,630.3,3,6,Gannawarra,12/02/2022,2022-02-13
Glen Eira (C),VIC177,156511,1271,22570,812.1,197,6,Glen Eira,12/02/2022,2022-02-13
Glenelg (S),VIC223,19674,82,1191,416.8,9,5,Glenelg,12/02/2022,2022-02-13
Golden Plains (S),VIC230,23722,207,2116,872.6,24,6,Golden Plains,12/02/2022,2022-02-13
Greater Bendigo (C),VIC193,118093,931,10752,788.4,126,6,Greater Bendigo,12/02/2022,2022-02-13
Greater Dandenong (C),VIC247,168201,1063,29260,632,140,6,Greater Dandenong,12/02/2022,2022-02-13
Greater Geelong (C),VIC215,258934,2529,32107,976.7,291,6,Greater Geelong,12/02/2022,2022-02-13
Greater Shepparton (C),VIC93,66498,687,9061,1033.1,87,7,Greater Shepparton,12/02/2022,2022-02-13
Hepburn (S),VIC94,15975,96,1053,600.9,15,6,Hepburn,12/02/2022,2022-02-13
Hindmarsh (S),VIC152,5588,25,347,447.4,1,5,Hindmarsh,12/02/2022,2022-02-13
Hobsons Bay (C),VIC235,97751,625,13967,639.4,83,6,Hobsons Bay,12/02/2022,2022-02-13
Horsham (RC),VIC153,19921,141,1386,707.8,14,6,Horsham,12/02/2022,2022-02-13
Hume (C),VIC198,233471,2335,51829,1000.1,308,7,Hume,12/02/2022,2022-02-13
Indigo (S),VIC191,16701,105,1200,628.7,16,6,Indigo,12/02/2022,2022-02-13
Interstate,,,102,3897,0,22,0,,12/02/2022,2022-02-13
Kingston (C),VIC226,165782,1306,22741,787.8,195,6,Kingston,12/02/2022,2022-02-13
Knox (C),VIC209,164538,1264,18680,768.2,178,6,Knox,12/02/2022,2022-02-13
Latrobe (C),VIC219,75561,836,8619,1106.4,97,7,Latrobe,12/02/2022,2022-02-13
Loddon (S),VIC185,7504,21,323,279.9,2,5,Loddon,12/02/2022,2022-02-13
Macedon Ranges (S),VIC228,50231,387,5146,770.4,52,6,Macedon Ranges,12/02/2022,2022-02-13
Manningham (C),VIC195,127573,872,15435,683.5,131,6,Manningham,12/02/2022,2022-02-13
Mansfield (S),VIC244,9176,55,775,599.4,5,6,Mansfield,12/02/2022,2022-02-13
Maribyrnong (C),VIC234,93448,644,15877,689.2,94,6,Maribyrnong,12/02/2022,2022-02-13
Maroondah (C),VIC207,118558,1104,13649,931.2,142,6,Maroondah,12/02/2022,2022-02-13
Melbourne (C),VIC132,178955,882,29462,492.9,91,5,Melbourne,12/02/2022,2022-02-13
Melton (C),VIC237,164895,1932,36281,1171.7,233,7,Melton,12/02/2022,2022-02-13
Mildura (RC),VIC222,55777,623,5826,1116.9,73,7,Mildura,12/02/2022,2022-02-13
Mitchell (S),VIC211,46082,532,5783,1154.5,59,7,Mitchell,12/02/2022,2022-02-13
Moira (S),VIC190,29925,291,3353,972.4,39,6,Moira,12/02/2022,2022-02-13
Monash (C),VIC210,202847,1360,24027,670.5,207,6,Monash,12/02/2022,2022-02-13
Moonee Valley (C),VIC121,130294,955,21360,733,131,6,Moonee Valley,12/02/2022,2022-02-13
Moorabool (S),VIC236,35049,391,4645,1115.6,50,7,Moorabool,12/02/2022,2022-02-13
Moreland (C),VIC131,185767,1350,31740,726.7,179,6,Moreland,12/02/2022,2022-02-13
Mornington Peninsula (S),VIC204,167636,1410,21670,841.1,208,6,Mornington Peninsula,12/02/2022,2022-02-13
Mount Alexander (S),VIC105,19754,125,1502,632.8,15,6,Mount Alexander,12/02/2022,2022-02-13
Moyne (S),VIC229,16953,98,1377,578.1,10,6,Moyne,12/02/2022,2022-02-13
Murrindindi (S),VIC250,14570,94,1109,645.2,7,6,Murrindindi,12/02/2022,2022-02-13
