LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,81,1288,632.1,16,6,Alpine,14/02/2022,2022-02-15
Ararat (RC),VIC220,11845,104,1060,878,11,6,Ararat,14/02/2022,2022-02-15
Ballarat (C),VIC241,109505,1211,11142,1105.9,188,7,Ballarat,14/02/2022,2022-02-15
Banyule (C),VIC188,131631,882,16966,670.1,139,6,Banyule,14/02/2022,2022-02-15
Bass Coast (S),VIC173,36320,320,3772,881.1,51,6,Bass Coast,14/02/2022,2022-02-15
Baw Baw (S),VIC194,53396,461,6374,863.4,75,6,Baw Baw,14/02/2022,2022-02-15
Bayside (C),VIC182,106862,601,14795,562.4,82,6,Bayside,14/02/2022,2022-02-15
Benalla (RC),VIC199,14037,92,1125,655.4,14,6,Benalla,14/02/2022,2022-02-15
Boroondara (C),VIC201,183199,961,21085,524.6,141,6,Boroondara,14/02/2022,2022-02-15
Brimbank (C),VIC189,209523,1202,40294,573.7,192,6,Brimbank,14/02/2022,2022-02-15
Buloke (S),VIC183,6124,20,336,326.6,2,5,Buloke,14/02/2022,2022-02-15
Campaspe (S),VIC239,37622,356,3630,946.3,80,6,Campaspe,14/02/2022,2022-02-15
Cardinia (S),VIC212,112159,1277,17248,1138.6,211,7,Cardinia,14/02/2022,2022-02-15
Casey (C),VIC213,353872,3258,63087,920.7,559,6,Casey,14/02/2022,2022-02-15
Central Goldfields (S),VIC169,13186,80,675,606.7,13,6,Central Goldfields,14/02/2022,2022-02-15
Colac-Otway (S),VIC224,21564,133,2028,616.8,28,6,Colac-Otway,14/02/2022,2022-02-15
Corangamite (S),VIC231,16020,93,1280,580.5,22,6,Corangamite,14/02/2022,2022-02-15
Darebin (C),VIC205,164184,1123,24308,684,161,6,Darebin,14/02/2022,2022-02-15
East Gippsland (S),VIC243,47316,264,3479,558,47,6,East Gippsland,14/02/2022,2022-02-15
Frankston (C),VIC227,142643,1290,19609,904.4,188,6,Frankston,14/02/2022,2022-02-15
Gannawarra (S),VIC214,10472,53,612,506.1,10,6,Gannawarra,14/02/2022,2022-02-15
Glen Eira (C),VIC177,156511,1256,22963,802.5,202,6,Glen Eira,14/02/2022,2022-02-15
Glenelg (S),VIC223,19674,82,1222,416.8,21,5,Glenelg,14/02/2022,2022-02-15
Golden Plains (S),VIC230,23722,201,2201,847.3,48,6,Golden Plains,14/02/2022,2022-02-15
Greater Bendigo (C),VIC193,118093,857,10998,725.7,146,6,Greater Bendigo,14/02/2022,2022-02-15
Greater Dandenong (C),VIC247,168201,939,29513,558.3,147,6,Greater Dandenong,14/02/2022,2022-02-15
Greater Geelong (C),VIC215,258934,2276,32753,879,327,6,Greater Geelong,14/02/2022,2022-02-15
Greater Shepparton (C),VIC93,66498,670,9286,1007.5,117,7,Greater Shepparton,14/02/2022,2022-02-15
Hepburn (S),VIC94,15975,99,1082,619.7,19,6,Hepburn,14/02/2022,2022-02-15
Hindmarsh (S),VIC152,5588,17,349,304.2,2,5,Hindmarsh,14/02/2022,2022-02-15
Hobsons Bay (C),VIC235,97751,597,14136,610.7,101,6,Hobsons Bay,14/02/2022,2022-02-15
Horsham (RC),VIC153,19921,139,1429,697.8,31,6,Horsham,14/02/2022,2022-02-15
Hume (C),VIC198,233471,2152,52471,921.7,340,6,Hume,14/02/2022,2022-02-15
Indigo (S),VIC191,16701,97,1225,580.8,12,6,Indigo,14/02/2022,2022-02-15
Interstate,,,90,3927,0,18,0,,14/02/2022,2022-02-15
Kingston (C),VIC226,165782,1320,23171,796.2,234,6,Kingston,14/02/2022,2022-02-15
Knox (C),VIC209,164538,1259,19084,765.2,206,6,Knox,14/02/2022,2022-02-15
Latrobe (C),VIC219,75561,743,8804,983.3,108,6,Latrobe,14/02/2022,2022-02-15
Loddon (S),VIC185,7504,31,339,413.1,7,5,Loddon,14/02/2022,2022-02-15
Macedon Ranges (S),VIC228,50231,330,5248,657,54,6,Macedon Ranges,14/02/2022,2022-02-15
Manningham (C),VIC195,127573,800,15681,627.1,132,6,Manningham,14/02/2022,2022-02-15
Mansfield (S),VIC244,9176,61,796,664.8,13,6,Mansfield,14/02/2022,2022-02-15
Maribyrnong (C),VIC234,93448,576,16027,616.4,73,6,Maribyrnong,14/02/2022,2022-02-15
Maroondah (C),VIC207,118558,1042,13963,878.9,171,6,Maroondah,14/02/2022,2022-02-15
Melbourne (C),VIC132,178955,828,29685,462.7,138,5,Melbourne,14/02/2022,2022-02-15
Melton (C),VIC237,164895,1835,36834,1112.8,299,7,Melton,14/02/2022,2022-02-15
Mildura (RC),VIC222,55777,663,6090,1188.7,118,7,Mildura,14/02/2022,2022-02-15
Mitchell (S),VIC211,46082,479,5910,1039.5,75,7,Mitchell,14/02/2022,2022-02-15
Moira (S),VIC190,29925,260,3420,868.8,33,6,Moira,14/02/2022,2022-02-15
Monash (C),VIC210,202847,1303,24403,642.4,202,6,Monash,14/02/2022,2022-02-15
Moonee Valley (C),VIC121,130294,902,21637,692.3,159,6,Moonee Valley,14/02/2022,2022-02-15
Moorabool (S),VIC236,35049,371,4754,1058.5,54,7,Moorabool,14/02/2022,2022-02-15
Moreland (C),VIC131,185767,1257,32096,676.7,214,6,Moreland,14/02/2022,2022-02-15
Mornington Peninsula (S),VIC204,167636,1294,22013,771.9,204,6,Mornington Peninsula,14/02/2022,2022-02-15
Mount Alexander (S),VIC105,19754,103,1528,521.4,21,6,Mount Alexander,14/02/2022,2022-02-15
Moyne (S),VIC229,16953,74,1399,436.5,15,5,Moyne,14/02/2022,2022-02-15
Murrindindi (S),VIC250,14570,78,1133,535.3,16,6,Murrindindi,14/02/2022,2022-02-15
Nillumbik (S),VIC216,65094,587,8216,901.8,87,6,Nillumbik,14/02/2022,2022-02-15
Northern Grampians (S),VIC166,11402,142,1139,1245.4,17,7,Northern Grampians,14/02/2022,2022-02-15
Overseas,,,3,81,0,0,0,,14/02/2022,2022-02-15
Overseas Traveller,,,0,621,0,0,0,,14/02/2022,2022-02-15
Port Phillip (C),VIC208,115601,638,18604,551.9,95,6,Port Phillip,14/02/2022,2022-02-15
Pyrenees (S),VIC217,7472,44,555,588.9,4,6,Pyrenees,14/02/2022,2022-02-15
Queenscliffe (B),VIC238,2940,19,377,646.3,2,6,Queenscliffe,14/02/2022,2022-02-15
South Gippsland (S),VIC178,29914,162,2256,541.6,19,6,South Gippsland,14/02/2022,2022-02-15
Southern Grampians (S),VIC233,16100,141,1352,875.8,16,6,Southern Grampians,14/02/2022,2022-02-15
Stonnington (C),VIC203,117768,511,17290,433.9,63,5,Stonnington,14/02/2022,2022-02-15
Strathbogie (S),VIC110,10781,60,895,556.5,9,6,Strathbogie,14/02/2022,2022-02-15
Surf Coast (S),VIC225,33456,259,4674,774.2,38,6,Surf Coast,14/02/2022,2022-02-15
Swan Hill (RC),VIC180,20649,282,2349,1365.7,49,7,Swan Hill,14/02/2022,2022-02-15
Towong (S),VIC187,6040,40,325,662.3,9,6,Towong,14/02/2022,2022-02-15
Unincorporated Vic,,,4,68,0,0,0,,14/02/2022,2022-02-15
Unknown,,,138,5121,0,12,0,,14/02/2022,2022-02-15
Wangaratta (RC),VIC186,29187,284,2566,973,52,6,Wangaratta,14/02/2022,2022-02-15
Warrnambool (C),VIC179,35181,210,3955,596.9,35,6,Warrnambool,14/02/2022,2022-02-15
Wellington (S),VIC218,44380,412,3489,928.3,55,6,Wellington,14/02/2022,2022-02-15
West Wimmera (S),VIC232,3841,28,163,729,2,6,West Wimmera,14/02/2022,2022-02-15
Whitehorse (C),VIC196,178739,1110,18010,621,166,6,Whitehorse,14/02/2022,2022-02-15
Whittlesea (C),VIC197,230238,2353,42087,1022,400,7,Whittlesea,14/02/2022,2022-02-15
Wodonga (C),VIC192,42083,356,4486,845.9,54,6,Wodonga,14/02/2022,2022-02-15
Wyndham (C),VIC221,270487,2177,52609,804.8,336,6,Wyndham,14/02/2022,2022-02-15
Yarra (C),VIC202,101495,444,17033,437.5,76,5,Yarra,14/02/2022,2022-02-15
Yarra Ranges (S),VIC206,159462,1544,18044,968.3,244,6,Yarra Ranges,14/02/2022,2022-02-15
Yarriambiack (S),VIC200,6639,73,351,1099.6,15,7,Yarriambiack,14/02/2022,2022-02-15
