LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Greater Dandenong (C),VIC247,168201,1556,27979,925.1,164,6,Greater Dandenong,04/02/2022,2022-02-05
Greater Geelong (C),VIC215,258934,2865,29092,1106.5,376,7,Greater Geelong,04/02/2022,2022-02-05
Greater Shepparton (C),VIC93,66498,895,8229,1345.9,99,7,Greater Shepparton,04/02/2022,2022-02-05
Hepburn (S),VIC94,15975,123,942,770,22,6,Hepburn,04/02/2022,2022-02-05
Hindmarsh (S),VIC152,5588,33,314,590.6,10,6,Hindmarsh,04/02/2022,2022-02-05
Hobsons Bay (C),VIC235,97751,830,13211,849.1,105,6,Hobsons Bay,04/02/2022,2022-02-05
Horsham (RC),VIC153,19921,131,1212,657.6,19,6,Horsham,04/02/2022,2022-02-05
Hume (C),VIC198,233471,2840,49045,1216.4,303,7,Hume,04/02/2022,2022-02-05
Indigo (S),VIC191,16701,97,1079,580.8,13,6,Indigo,04/02/2022,2022-02-05
Interstate,,,103,3753,0,22,0,,04/02/2022,2022-02-05
Kingston (C),VIC226,165782,1472,21155,887.9,180,6,Kingston,04/02/2022,2022-02-05
Knox (C),VIC209,164538,1538,17133,934.7,199,6,Knox,04/02/2022,2022-02-05
Latrobe (C),VIC219,75561,851,7629,1126.2,106,7,Latrobe,04/02/2022,2022-02-05
Loddon (S),VIC185,7504,32,297,426.4,5,5,Loddon,04/02/2022,2022-02-05
Macedon Ranges (S),VIC228,50231,426,4674,848.1,73,6,Macedon Ranges,04/02/2022,2022-02-05
Manningham (C),VIC195,127573,925,14336,725.1,110,6,Manningham,04/02/2022,2022-02-05
Mansfield (S),VIC244,9176,87,712,948.1,3,6,Mansfield,04/02/2022,2022-02-05
Maribyrnong (C),VIC234,93448,768,15143,821.8,85,6,Maribyrnong,04/02/2022,2022-02-05
Maroondah (C),VIC207,118558,1119,12323,943.8,160,6,Maroondah,04/02/2022,2022-02-05
Melbourne (C),VIC132,178955,1180,28423,659.4,131,6,Melbourne,04/02/2022,2022-02-05
Melton (C),VIC237,164895,1980,33917,1200.8,269,7,Melton,04/02/2022,2022-02-05
Mildura (RC),VIC222,55777,661,5075,1185.1,97,7,Mildura,04/02/2022,2022-02-05
Mitchell (S),VIC211,46082,565,5154,1226.1,70,7,Mitchell,04/02/2022,2022-02-05
Moira (S),VIC190,29925,337,3012,1126.1,43,7,Moira,04/02/2022,2022-02-05
Monash (C),VIC210,202847,1568,22441,773,207,6,Monash,04/02/2022,2022-02-05
Moonee Valley (C),VIC121,130294,1085,20212,832.7,116,6,Moonee Valley,04/02/2022,2022-02-05
Moorabool (S),VIC236,35049,455,4167,1298.2,65,7,Moorabool,04/02/2022,2022-02-05
Moreland (C),VIC131,185767,1595,30124,858.6,196,6,Moreland,04/02/2022,2022-02-05
Mornington Peninsula (S),VIC204,167636,1741,19971,1038.6,200,7,Mornington Peninsula,04/02/2022,2022-02-05
Mount Alexander (S),VIC105,19754,118,1347,597.3,28,6,Mount Alexander,04/02/2022,2022-02-05
Moyne (S),VIC229,16953,148,1253,873,21,6,Moyne,04/02/2022,2022-02-05
Murrindindi (S),VIC250,14570,101,997,693.2,7,6,Murrindindi,04/02/2022,2022-02-05
Nillumbik (S),VIC216,65094,567,7269,871,70,6,Nillumbik,04/02/2022,2022-02-05
Northern Grampians (S),VIC166,11402,108,945,947.2,18,6,Northern Grampians,04/02/2022,2022-02-05
Overseas,,,4,78,0,1,0,,04/02/2022,2022-02-05
Overseas Traveller,,,0,621,0,0,0,,04/02/2022,2022-02-05
Port Phillip (C),VIC208,115601,885,17613,765.6,110,6,Port Phillip,04/02/2022,2022-02-05
Pyrenees (S),VIC217,7472,92,483,1231.3,9,7,Pyrenees,04/02/2022,2022-02-05
Queenscliffe (B),VIC238,2940,20,346,680.3,1,6,Queenscliffe,04/02/2022,2022-02-05
South Gippsland (S),VIC178,29914,248,1924,829,42,6,South Gippsland,04/02/2022,2022-02-05
Southern Grampians (S),VIC233,16100,141,1144,875.8,16,6,Southern Grampians,04/02/2022,2022-02-05
Stonnington (C),VIC203,117768,702,16518,596.1,101,6,Stonnington,04/02/2022,2022-02-05
Strathbogie (S),VIC110,10781,81,793,751.3,14,6,Strathbogie,04/02/2022,2022-02-05
Surf Coast (S),VIC225,33456,354,4261,1058.1,47,7,Surf Coast,04/02/2022,2022-02-05
Swan Hill (RC),VIC180,20649,193,1965,934.7,21,6,Swan Hill,04/02/2022,2022-02-05
Towong (S),VIC187,6040,28,269,463.6,4,5,Towong,04/02/2022,2022-02-05
Unincorporated Vic,,,3,63,0,1,0,,04/02/2022,2022-02-05
Unknown,,,157,4717,0,46,0,,04/02/2022,2022-02-05
Wangaratta (RC),VIC186,29187,278,2152,952.5,30,6,Wangaratta,04/02/2022,2022-02-05
Warrnambool (C),VIC179,35181,411,3572,1168.2,69,7,Warrnambool,04/02/2022,2022-02-05
Wellington (S),VIC218,44380,406,2843,914.8,67,6,Wellington,04/02/2022,2022-02-05
West Wimmera (S),VIC232,3841,19,125,494.7,5,5,West Wimmera,04/02/2022,2022-02-05
Whitehorse (C),VIC196,178739,1240,16315,693.7,155,6,Whitehorse,04/02/2022,2022-02-05
Whittlesea (C),VIC197,230238,2639,38521,1146.2,303,7,Whittlesea,04/02/2022,2022-02-05
Wodonga (C),VIC192,42083,413,3917,981.4,52,6,Wodonga,04/02/2022,2022-02-05
Wyndham (C),VIC221,270487,3095,49102,1144.2,384,7,Wyndham,04/02/2022,2022-02-05
Yarra (C),VIC202,101495,719,16327,708.4,108,6,Yarra,04/02/2022,2022-02-05
Yarra Ranges (S),VIC206,159462,1563,15639,980.2,194,6,Yarra Ranges,04/02/2022,2022-02-05
Yarriambiack (S),VIC200,6639,58,248,873.6,4,6,Yarriambiack,04/02/2022,2022-02-05
