LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,75,1376,585.3,13,6,Alpine,22/02/2022,2022-02-23
Ararat (RC),VIC220,11845,39,1122,329.3,9,5,Ararat,22/02/2022,2022-02-23
Ballarat (C),VIC241,109505,1186,12684,1083.1,189,7,Ballarat,22/02/2022,2022-02-23
Banyule (C),VIC188,131631,789,17946,599.4,110,6,Banyule,22/02/2022,2022-02-23
Bass Coast (S),VIC173,36320,232,4070,638.8,31,6,Bass Coast,22/02/2022,2022-02-23
Baw Baw (S),VIC194,53396,422,6916,790.3,82,6,Baw Baw,22/02/2022,2022-02-23
Bayside (C),VIC182,106862,501,15412,468.8,97,5,Bayside,22/02/2022,2022-02-23
Benalla (RC),VIC199,14037,96,1251,683.9,21,6,Benalla,22/02/2022,2022-02-23
Boroondara (C),VIC201,183199,927,22166,506,135,6,Boroondara,22/02/2022,2022-02-23
Brimbank (C),VIC189,209523,897,41352,428.1,162,5,Brimbank,22/02/2022,2022-02-23
Buloke (S),VIC183,6124,19,359,310.3,2,5,Buloke,22/02/2022,2022-02-23
Campaspe (S),VIC239,37622,284,4005,754.9,23,6,Campaspe,22/02/2022,2022-02-23
Cardinia (S),VIC212,112159,1057,18519,942.4,176,6,Cardinia,22/02/2022,2022-02-23
Casey (C),VIC213,353872,2825,66673,798.3,415,6,Casey,22/02/2022,2022-02-23
Central Goldfields (S),VIC169,13186,90,777,682.5,14,6,Central Goldfields,22/02/2022,2022-02-23
Colac-Otway (S),VIC224,21564,166,2248,769.8,32,6,Colac-Otway,22/02/2022,2022-02-23
Corangamite (S),VIC231,16020,81,1393,505.6,8,6,Corangamite,22/02/2022,2022-02-23
Darebin (C),VIC205,164184,934,25436,568.9,146,6,Darebin,22/02/2022,2022-02-23
East Gippsland (S),VIC243,47316,159,3700,336,35,5,East Gippsland,22/02/2022,2022-02-23
Frankston (C),VIC227,142643,1029,20911,721.4,173,6,Frankston,22/02/2022,2022-02-23
Gannawarra (S),VIC214,10472,32,659,305.6,6,5,Gannawarra,22/02/2022,2022-02-23
Glen Eira (C),VIC177,156511,934,24196,596.8,164,6,Glen Eira,22/02/2022,2022-02-23
Glenelg (S),VIC223,19674,76,1325,386.3,8,5,Glenelg,22/02/2022,2022-02-23
Golden Plains (S),VIC230,23722,229,2488,965.3,38,6,Golden Plains,22/02/2022,2022-02-23
Greater Bendigo (C),VIC193,118093,710,11882,601.2,126,6,Greater Bendigo,22/02/2022,2022-02-23
Greater Dandenong (C),VIC247,168201,724,30419,430.4,113,5,Greater Dandenong,22/02/2022,2022-02-23
Greater Geelong (C),VIC215,258934,1667,34890,643.8,285,6,Greater Geelong,22/02/2022,2022-02-23
Greater Shepparton (C),VIC93,66498,533,9993,801.5,103,6,Greater Shepparton,22/02/2022,2022-02-23
Hepburn (S),VIC94,15975,75,1179,469.5,13,5,Hepburn,22/02/2022,2022-02-23
Hindmarsh (S),VIC152,5588,17,374,304.2,4,5,Hindmarsh,22/02/2022,2022-02-23
Hobsons Bay (C),VIC235,97751,410,14686,419.4,73,5,Hobsons Bay,22/02/2022,2022-02-23
Horsham (RC),VIC153,19921,290,1778,1455.8,38,7,Horsham,22/02/2022,2022-02-23
Hume (C),VIC198,233471,1677,54485,718.3,272,6,Hume,22/02/2022,2022-02-23
Indigo (S),VIC191,16701,76,1329,455.1,12,5,Indigo,22/02/2022,2022-02-23
Interstate,,,55,4006,0,21,0,,22/02/2022,2022-02-23
Kingston (C),VIC226,165782,1126,24641,679.2,185,6,Kingston,22/02/2022,2022-02-23
Knox (C),VIC209,164538,1107,20482,672.8,167,6,Knox,22/02/2022,2022-02-23
Latrobe (C),VIC219,75561,642,9627,849.6,118,6,Latrobe,22/02/2022,2022-02-23
Loddon (S),VIC185,7504,13,355,173.2,2,4,Loddon,22/02/2022,2022-02-23
Macedon Ranges (S),VIC228,50231,243,5553,483.8,43,5,Macedon Ranges,22/02/2022,2022-02-23
Manningham (C),VIC195,127573,624,16526,489.1,89,5,Manningham,22/02/2022,2022-02-23
Mansfield (S),VIC244,9176,81,886,882.7,16,6,Mansfield,22/02/2022,2022-02-23
Maribyrnong (C),VIC234,93448,465,16580,497.6,70,5,Maribyrnong,22/02/2022,2022-02-23
Maroondah (C),VIC207,118558,820,15076,691.6,135,6,Maroondah,22/02/2022,2022-02-23
Melbourne (C),VIC132,178955,710,30519,396.7,124,5,Melbourne,22/02/2022,2022-02-23
Melton (C),VIC237,164895,1426,38638,864.8,235,6,Melton,22/02/2022,2022-02-23
Mildura (RC),VIC222,55777,658,6910,1179.7,135,7,Mildura,22/02/2022,2022-02-23
Mitchell (S),VIC211,46082,489,6544,1061.2,72,7,Mitchell,22/02/2022,2022-02-23
Moira (S),VIC190,29925,175,3649,584.8,37,6,Moira,22/02/2022,2022-02-23
Monash (C),VIC210,202847,1056,25683,520.6,167,6,Monash,22/02/2022,2022-02-23
Moonee Valley (C),VIC121,130294,804,22639,617.1,125,6,Moonee Valley,22/02/2022,2022-02-23
Moorabool (S),VIC236,35049,360,5218,1027.1,60,7,Moorabool,22/02/2022,2022-02-23
Moreland (C),VIC131,185767,978,33331,526.5,170,6,Moreland,22/02/2022,2022-02-23
Mornington Peninsula (S),VIC204,167636,942,23212,561.9,161,6,Mornington Peninsula,22/02/2022,2022-02-23
Mount Alexander (S),VIC105,19754,113,1645,572,9,6,Mount Alexander,22/02/2022,2022-02-23
Moyne (S),VIC229,16953,66,1489,389.3,11,5,Moyne,22/02/2022,2022-02-23
Murrindindi (S),VIC250,14570,73,1233,501,17,6,Murrindindi,22/02/2022,2022-02-23
Nillumbik (S),VIC216,65094,400,8743,614.5,69,6,Nillumbik,22/02/2022,2022-02-23
Northern Grampians (S),VIC166,11402,51,1209,447.3,7,5,Northern Grampians,22/02/2022,2022-02-23
Overseas,,,2,80,0,1,0,,22/02/2022,2022-02-23
Overseas Traveller,,,0,621,0,0,0,,22/02/2022,2022-02-23
Port Phillip (C),VIC208,115601,629,19407,544.1,129,6,Port Phillip,22/02/2022,2022-02-23
Pyrenees (S),VIC217,7472,36,605,481.8,7,5,Pyrenees,22/02/2022,2022-02-23
Queenscliffe (B),VIC238,2940,8,386,272.1,2,5,Queenscliffe,22/02/2022,2022-02-23
South Gippsland (S),VIC178,29914,131,2421,437.9,27,5,South Gippsland,22/02/2022,2022-02-23
Southern Grampians (S),VIC233,16100,82,1462,509.3,14,6,Southern Grampians,22/02/2022,2022-02-23
Stonnington (C),VIC203,117768,484,17937,411,76,5,Stonnington,22/02/2022,2022-02-23
Strathbogie (S),VIC110,10781,45,949,417.4,8,5,Strathbogie,22/02/2022,2022-02-23
Surf Coast (S),VIC225,33456,182,4895,544,28,6,Surf Coast,22/02/2022,2022-02-23
Swan Hill (RC),VIC180,20649,196,2603,949.2,26,6,Swan Hill,22/02/2022,2022-02-23
Towong (S),VIC187,6040,14,343,231.8,1,5,Towong,22/02/2022,2022-02-23
Unincorporated Vic,,,1,69,0,0,0,,22/02/2022,2022-02-23
Unknown,,,123,5119,0,14,0,,22/02/2022,2022-02-23
Wangaratta (RC),VIC186,29187,259,2900,887.4,31,6,Wangaratta,22/02/2022,2022-02-23
