postcode,population,active,cases,rate,new,band,data_date,file_processed_date
3000,37979,267,9916,703,27,6,19/02/2022,2022-02-20
3001,0,0,0,0,0,0,19/02/2022,2022-02-20
3002,4957,20,764,403.5,1,5,19/02/2022,2022-02-20
3003,5516,54,1770,979,8,6,19/02/2022,2022-02-20
3004,9311,69,2218,741.1,7,6,19/02/2022,2022-02-20
3005,523,1,1,191.2,1,4,19/02/2022,2022-02-20
3006,18811,106,4619,563.5,7,6,19/02/2022,2022-02-20
3008,10438,67,2607,641.9,5,6,19/02/2022,2022-02-20
3010,1595,0,0,0,0,0,19/02/2022,2022-02-20
3011,21464,145,4430,675.5,11,6,19/02/2022,2022-02-20
3012,26295,178,5175,676.9,23,6,19/02/2022,2022-02-20
3013,14967,102,2548,681.5,12,6,19/02/2022,2022-02-20
3015,17472,140,3011,801.3,17,6,19/02/2022,2022-02-20
3016,15558,86,2261,552.8,8,6,19/02/2022,2022-02-20
3018,12685,76,1646,599.1,5,6,19/02/2022,2022-02-20
3019,9199,45,2225,489.2,3,5,19/02/2022,2022-02-20
3020,44784,230,9300,513.6,25,6,19/02/2022,2022-02-20
3021,54190,214,11420,394.9,20,5,19/02/2022,2022-02-20
3022,3102,10,682,322.4,0,5,19/02/2022,2022-02-20
3023,63974,448,14916,700.3,42,6,19/02/2022,2022-02-20
3024,23852,215,6547,901.4,15,6,19/02/2022,2022-02-20
3025,12155,68,2735,559.4,9,6,19/02/2022,2022-02-20
3026,72,46,2125,63888.9,2,7,19/02/2022,2022-02-20
3027,6650,61,1783,917.3,3,6,19/02/2022,2022-02-20
3028,29198,140,4541,479.5,10,5,19/02/2022,2022-02-20
3029,93946,861,26284,916.5,70,6,19/02/2022,2022-02-20
3030,100311,838,19862,835.4,92,6,19/02/2022,2022-02-20
3031,18533,68,3356,366.9,4,5,19/02/2022,2022-02-20
3032,29449,225,5597,764,14,6,19/02/2022,2022-02-20
3033,14512,101,2689,696,6,6,19/02/2022,2022-02-20
3034,11633,117,2371,1005.8,13,7,19/02/2022,2022-02-20
3036,5921,41,1136,692.5,5,6,19/02/2022,2022-02-20
3037,51156,387,11213,756.5,29,6,19/02/2022,2022-02-20
3038,27258,124,5143,454.9,11,5,19/02/2022,2022-02-20
3039,14252,123,2854,863,12,6,19/02/2022,2022-02-20
3040,25939,210,4940,809.6,13,6,19/02/2022,2022-02-20
3041,12412,121,2380,974.9,14,6,19/02/2022,2022-02-20
3042,15762,102,3163,647.1,5,6,19/02/2022,2022-02-20
3043,17715,138,3555,779,19,6,19/02/2022,2022-02-20
3044,27116,189,5173,697,16,6,19/02/2022,2022-02-20
3045,100,5,78,5000,1,7,19/02/2022,2022-02-20
3046,34061,239,8003,701.7,29,6,19/02/2022,2022-02-20
3047,20901,123,5392,588.5,8,6,19/02/2022,2022-02-20
3048,18025,94,4426,521.5,7,6,19/02/2022,2022-02-20
3049,9266,78,2183,841.8,8,6,19/02/2022,2022-02-20
3050,119,0,0,0,0,0,19/02/2022,2022-02-20
3051,14939,79,2776,528.8,5,6,19/02/2022,2022-02-20
3052,5697,28,1226,491.5,2,5,19/02/2022,2022-02-20
3053,18538,70,3346,377.6,5,5,19/02/2022,2022-02-20
3054,8426,43,1490,510.3,5,6,19/02/2022,2022-02-20
3055,14160,97,2508,685,11,6,19/02/2022,2022-02-20
3056,24475,184,4759,751.8,11,6,19/02/2022,2022-02-20
3057,11502,97,2492,843.3,5,6,19/02/2022,2022-02-20
3058,33783,205,6367,606.8,23,6,19/02/2022,2022-02-20
3059,15466,168,4908,1086.3,17,7,19/02/2022,2022-02-20
3060,14040,99,3146,705.1,10,6,19/02/2022,2022-02-20
3061,5059,31,1338,612.8,9,6,19/02/2022,2022-02-20
3062,0,0,3,0,0,0,19/02/2022,2022-02-20
3063,574,3,90,522.6,0,6,19/02/2022,2022-02-20
3064,75458,924,26846,1224.5,109,7,19/02/2022,2022-02-20
3065,10447,52,2220,497.8,4,5,19/02/2022,2022-02-20
3066,8512,33,1992,387.7,6,5,19/02/2022,2022-02-20
3067,8199,43,1659,524.5,4,6,19/02/2022,2022-02-20
3068,18665,126,3408,675.1,12,6,19/02/2022,2022-02-20
3070,24567,166,4122,675.7,15,6,19/02/2022,2022-02-20
3071,18569,113,3300,608.5,9,6,19/02/2022,2022-02-20
3072,32848,255,5788,776.3,24,6,19/02/2022,2022-02-20
3073,50479,363,8820,719.1,37,6,19/02/2022,2022-02-20
3074,20522,164,4100,799.1,16,6,19/02/2022,2022-02-20
3075,22594,148,4816,655,11,6,19/02/2022,2022-02-20
3076,32395,253,7053,781,25,6,19/02/2022,2022-02-20
3078,11638,83,1777,713.2,11,6,19/02/2022,2022-02-20
3079,15990,130,2371,813,15,6,19/02/2022,2022-02-20
3081,13424,66,2446,491.7,10,5,19/02/2022,2022-02-20
3082,29713,220,5089,740.4,21,6,19/02/2022,2022-02-20
3083,31526,233,5235,739.1,15,6,19/02/2022,2022-02-20
3084,25514,167,3374,654.5,23,6,19/02/2022,2022-02-20
3085,13882,92,1814,662.7,5,6,19/02/2022,2022-02-20
3086,908,0,0,0,0,0,19/02/2022,2022-02-20
3087,9033,76,1303,841.4,8,6,19/02/2022,2022-02-20
3088,26890,197,3929,732.6,17,6,19/02/2022,2022-02-20
3089,11739,123,1798,1047.8,16,7,19/02/2022,2022-02-20
3090,2362,9,440,381,0,5,19/02/2022,2022-02-20
3091,1585,6,225,378.5,0,5,19/02/2022,2022-02-20
3093,3891,34,581,873.8,3,6,19/02/2022,2022-02-20
3094,8963,81,1131,903.7,10,6,19/02/2022,2022-02-20
3095,27770,206,3810,741.8,26,6,19/02/2022,2022-02-20
3096,1966,15,255,763,2,6,19/02/2022,2022-02-20
3097,1443,15,183,1039.5,1,7,19/02/2022,2022-02-20
3099,4877,29,654,594.6,3,6,19/02/2022,2022-02-20
3101,24604,152,3265,617.8,16,6,19/02/2022,2022-02-20
3102,6634,30,946,452.2,4,5,19/02/2022,2022-02-20
3103,15343,84,1653,547.5,9,6,19/02/2022,2022-02-20
3104,20404,128,2516,627.3,16,6,19/02/2022,2022-02-20
3105,10877,84,1753,772.3,18,6,19/02/2022,2022-02-20
3106,16620,93,2219,559.6,10,6,19/02/2022,2022-02-20
3107,13557,97,2001,715.5,9,6,19/02/2022,2022-02-20
3108,20823,124,3187,595.5,12,6,19/02/2022,2022-02-20
3109,28357,164,3629,578.3,26,6,19/02/2022,2022-02-20
3111,12348,106,1661,858.4,12,6,19/02/2022,2022-02-20
3113,8460,67,1215,792,2,6,19/02/2022,2022-02-20
3114,3823,14,500,366.2,1,5,19/02/2022,2022-02-20
3115,3799,33,505,868.6,4,6,19/02/2022,2022-02-20
3116,9872,121,1519,1225.7,20,7,19/02/2022,2022-02-20
3121,30502,139,6339,455.7,18,5,19/02/2022,2022-02-20
3122,23508,124,3341,527.5,14,6,19/02/2022,2022-02-20
3123,14319,80,2176,558.7,6,6,19/02/2022,2022-02-20
3124,22091,128,2932,579.4,12,6,19/02/2022,2022-02-20
3125,15021,60,1918,399.4,7,5,19/02/2022,2022-02-20
3126,8060,38,915,471.5,10,5,19/02/2022,2022-02-20
3127,18445,89,2096,482.5,12,5,19/02/2022,2022-02-20
3128,19832,122,2579,615.2,22,6,19/02/2022,2022-02-20
3129,17374,107,2031,615.9,16,6,19/02/2022,2022-02-20
3130,32171,184,3644,571.9,24,6,19/02/2022,2022-02-20
3131,22499,144,2560,640,20,6,19/02/2022,2022-02-20
3132,16148,154,2023,953.7,18,6,19/02/2022,2022-02-20
3133,22119,158,2293,714.3,22,6,19/02/2022,2022-02-20
3134,32782,331,4540,1009.7,32,7,19/02/2022,2022-02-20
3135,19954,174,2621,872,10,6,19/02/2022,2022-02-20
3136,44373,375,5755,845.1,44,6,19/02/2022,2022-02-20
3137,13872,122,2067,879.5,12,6,19/02/2022,2022-02-20
3138,21964,212,3220,965.2,26,6,19/02/2022,2022-02-20
3139,13722,134,1583,976.5,10,6,19/02/2022,2022-02-20
3140,16532,138,2230,834.7,21,6,19/02/2022,2022-02-20
3141,25149,113,4688,449.3,10,5,19/02/2022,2022-02-20
3142,12912,62,1767,480.2,12,5,19/02/2022,2022-02-20
3143,9052,51,1452,563.4,4,6,19/02/2022,2022-02-20
3144,10885,60,1575,551.2,8,6,19/02/2022,2022-02-20
3145,23294,126,3483,540.9,8,6,19/02/2022,2022-02-20
3146,25256,146,3545,578.1,28,6,19/02/2022,2022-02-20
3147,14634,68,1954,464.7,9,5,19/02/2022,2022-02-20
3148,8643,45,1389,520.7,6,6,19/02/2022,2022-02-20
3149,33612,177,3969,526.6,22,6,19/02/2022,2022-02-20
3150,60082,389,7064,647.4,49,6,19/02/2022,2022-02-20
3151,10269,55,1150,535.6,8,6,19/02/2022,2022-02-20
3152,33089,248,4023,749.5,29,6,19/02/2022,2022-02-20
3153,20552,176,2786,856.4,11,6,19/02/2022,2022-02-20
3154,4418,52,558,1177,3,7,19/02/2022,2022-02-20
3155,22193,182,2780,820.1,19,6,19/02/2022,2022-02-20
3156,37458,318,5115,849,28,6,19/02/2022,2022-02-20
3158,6648,71,889,1068,5,7,19/02/2022,2022-02-20
3159,2652,15,277,565.6,1,6,19/02/2022,2022-02-20
3160,9014,111,1184,1231.4,19,7,19/02/2022,2022-02-20
3161,15271,158,2963,1034.6,20,7,19/02/2022,2022-02-20
3162,17452,124,2948,710.5,10,6,19/02/2022,2022-02-20
3163,32355,207,4777,639.8,20,6,19/02/2022,2022-02-20
3164,0,0,0,0,0,0,19/02/2022,2022-02-20
3165,27636,239,4783,864.8,13,6,19/02/2022,2022-02-20
3166,23759,171,3986,719.7,14,6,19/02/2022,2022-02-20
3167,9259,53,1537,572.4,7,6,19/02/2022,2022-02-20
3168,20200,153,3607,757.4,25,6,19/02/2022,2022-02-20
3169,20122,119,3539,591.4,16,6,19/02/2022,2022-02-20
3170,19370,114,3032,588.5,16,6,19/02/2022,2022-02-20
3171,21713,112,3994,515.8,10,6,19/02/2022,2022-02-20
3172,23091,122,3945,528.3,12,6,19/02/2022,2022-02-20
3173,25785,188,5484,729.1,24,6,19/02/2022,2022-02-20
3174,38465,192,7565,499.2,24,5,19/02/2022,2022-02-20
3175,53297,295,10886,553.5,33,6,19/02/2022,2022-02-20
3177,11305,82,2228,725.3,10,6,19/02/2022,2022-02-20
3178,33669,261,4770,775.2,43,6,19/02/2022,2022-02-20
3179,6019,52,794,863.9,8,6,19/02/2022,2022-02-20
3180,7462,49,886,656.7,7,6,19/02/2022,2022-02-20
3181,20267,95,4357,468.7,9,5,19/02/2022,2022-02-20
3182,23394,98,4803,418.9,7,5,19/02/2022,2022-02-20
3183,18491,141,4078,762.5,8,6,19/02/2022,2022-02-20
3184,15547,99,2626,636.8,12,6,19/02/2022,2022-02-20
3185,12932,91,2364,703.7,6,6,19/02/2022,2022-02-20
3186,23258,99,3522,425.7,10,5,19/02/2022,2022-02-20
3187,15997,90,2714,562.6,13,6,19/02/2022,2022-02-20
3188,18082,106,2770,586.2,13,6,19/02/2022,2022-02-20
3189,5894,53,1077,899.2,5,6,19/02/2022,2022-02-20
3190,10457,80,1912,765,8,6,19/02/2022,2022-02-20
3191,10242,36,1544,351.5,5,5,19/02/2022,2022-02-20
3192,22292,149,3682,668.4,19,6,19/02/2022,2022-02-20
3193,19505,105,2714,538.3,6,6,19/02/2022,2022-02-20
3194,12965,88,2051,678.8,10,6,19/02/2022,2022-02-20
3195,35867,326,5638,908.9,25,6,19/02/2022,2022-02-20
3196,25329,283,3868,1117.3,28,7,19/02/2022,2022-02-20
3197,11547,106,1653,918,8,6,19/02/2022,2022-02-20
3198,16462,107,2389,650,3,6,19/02/2022,2022-02-20
3199,54299,390,7818,718.2,32,6,19/02/2022,2022-02-20
3200,5759,60,862,1041.8,7,7,19/02/2022,2022-02-20
3201,20713,200,3515,965.6,16,6,19/02/2022,2022-02-20
3202,2907,20,382,688,1,6,19/02/2022,2022-02-20
3204,30642,225,4791,734.3,17,6,19/02/2022,2022-02-20
3205,10919,70,2010,641.1,4,6,19/02/2022,2022-02-20
3206,10366,68,1595,656,11,6,19/02/2022,2022-02-20
3207,16180,138,3086,852.9,13,6,19/02/2022,2022-02-20
3211,1319,9,183,682.3,1,6,19/02/2022,2022-02-20
3212,16650,174,2466,1045,18,7,19/02/2022,2022-02-20
3213,4032,0,0,0,0,0,19/02/2022,2022-02-20
3214,23960,167,3181,697,16,6,19/02/2022,2022-02-20
3215,20615,141,2883,684,9,6,19/02/2022,2022-02-20
3216,56285,473,7455,840.4,53,6,19/02/2022,2022-02-20
3217,6607,244,3551,3693.1,31,7,19/02/2022,2022-02-20
3218,13438,129,2000,960,19,6,19/02/2022,2022-02-20
3219,19719,122,2386,618.7,9,6,19/02/2022,2022-02-20
3220,16352,92,2191,562.6,13,6,19/02/2022,2022-02-20
3221,754,5,92,663.1,1,6,19/02/2022,2022-02-20
3222,14962,105,1795,701.8,12,6,19/02/2022,2022-02-20
3223,7401,33,859,445.9,4,5,19/02/2022,2022-02-20
3224,14187,91,1737,641.4,13,6,19/02/2022,2022-02-20
3225,4058,9,627,221.8,1,5,19/02/2022,2022-02-20
3226,14161,80,2241,564.9,6,6,19/02/2022,2022-02-20
3227,4821,21,590,435.6,0,5,19/02/2022,2022-02-20
3228,17939,133,3287,741.4,12,6,19/02/2022,2022-02-20
3230,2548,8,350,314,1,5,19/02/2022,2022-02-20
3231,1257,4,202,318.2,0,5,19/02/2022,2022-02-20
3232,1111,5,253,450,1,5,19/02/2022,2022-02-20
3233,2029,9,195,443.6,0,5,19/02/2022,2022-02-20
3234,179,0,0,0,0,0,19/02/2022,2022-02-20
3235,380,5,63,1315.8,1,7,19/02/2022,2022-02-20
3236,230,0,9,0,0,0,19/02/2022,2022-02-20
3237,218,0,14,0,0,0,19/02/2022,2022-02-20
3238,219,1,10,456.6,0,5,19/02/2022,2022-02-20
3239,423,1,36,236.4,0,5,19/02/2022,2022-02-20
3240,2026,14,233,691,1,6,19/02/2022,2022-02-20
3241,2565,29,234,1130.6,6,7,19/02/2022,2022-02-20
3242,828,20,93,2415.5,2,7,19/02/2022,2022-02-20
3243,357,3,34,840.3,0,6,19/02/2022,2022-02-20
3249,3204,11,227,343.3,3,5,19/02/2022,2022-02-20
3250,12250,119,1437,971.4,14,6,19/02/2022,2022-02-20
3251,522,10,52,1915.7,0,7,19/02/2022,2022-02-20
3254,307,3,38,977.2,1,6,19/02/2022,2022-02-20
3260,4768,45,435,943.8,3,6,19/02/2022,2022-02-20
3264,2289,14,224,611.6,1,6,19/02/2022,2022-02-20
3265,2614,12,247,459.1,0,5,19/02/2022,2022-02-20
3266,3071,18,257,586.1,2,6,19/02/2022,2022-02-20
3267,245,1,21,408.2,0,5,19/02/2022,2022-02-20
3268,2601,11,220,422.9,1,5,19/02/2022,2022-02-20
3269,729,7,70,960.2,0,6,19/02/2022,2022-02-20
3270,251,2,21,796.8,0,6,19/02/2022,2022-02-20
3271,193,0,10,0,0,0,19/02/2022,2022-02-20
3272,1533,6,113,391.4,0,5,19/02/2022,2022-02-20
3273,146,1,11,684.9,0,6,19/02/2022,2022-02-20
3274,242,4,14,1652.9,0,7,19/02/2022,2022-02-20
3275,426,4,61,939,0,6,19/02/2022,2022-02-20
3276,479,6,47,1252.6,2,7,19/02/2022,2022-02-20
3277,1922,7,148,364.2,1,5,19/02/2022,2022-02-20
3278,315,0,36,0,0,0,19/02/2022,2022-02-20
3279,291,5,29,1718.2,3,7,19/02/2022,2022-02-20
3280,31568,180,3874,570.2,10,6,19/02/2022,2022-02-20
3281,1702,11,181,646.3,5,6,19/02/2022,2022-02-20
3282,2363,11,250,465.5,1,5,19/02/2022,2022-02-20
3283,1361,4,108,293.9,0,5,19/02/2022,2022-02-20
3284,3437,11,325,320,1,5,19/02/2022,2022-02-20
3285,1210,4,84,330.6,0,5,19/02/2022,2022-02-20
3286,564,1,35,177.3,0,4,19/02/2022,2022-02-20
3287,436,0,33,0,0,0,19/02/2022,2022-02-20
3289,757,3,44,396.3,0,5,19/02/2022,2022-02-20
3292,187,1,5,534.8,0,6,19/02/2022,2022-02-20
3293,302,0,11,0,0,0,19/02/2022,2022-02-20
3294,954,3,73,314.5,0,5,19/02/2022,2022-02-20
3300,10087,67,955,664.2,6,6,19/02/2022,2022-02-20
3301,1212,3,125,247.5,1,5,19/02/2022,2022-02-20
3302,371,1,26,269.5,0,5,19/02/2022,2022-02-20
3303,338,0,20,0,0,0,19/02/2022,2022-02-20
3304,2725,11,137,403.7,0,5,19/02/2022,2022-02-20
3305,12815,55,835,429.2,5,5,19/02/2022,2022-02-20
3309,126,3,13,2381,1,7,19/02/2022,2022-02-20
3310,272,8,21,2941.2,1,7,19/02/2022,2022-02-20
3311,1696,18,179,1061.3,1,7,19/02/2022,2022-02-20
3312,1033,1,46,96.8,0,3,19/02/2022,2022-02-20
3314,525,9,58,1714.3,3,7,19/02/2022,2022-02-20
3315,1629,15,119,920.8,1,6,19/02/2022,2022-02-20
3317,197,0,18,0,0,0,19/02/2022,2022-02-20
3318,1265,4,42,316.2,0,5,19/02/2022,2022-02-20
3319,345,0,26,0,0,0,19/02/2022,2022-02-20
3321,1519,23,196,1514.2,0,7,19/02/2022,2022-02-20
3322,176,0,17,0,0,0,19/02/2022,2022-02-20
3323,88,0,4,0,0,0,19/02/2022,2022-02-20
3324,531,0,22,0,0,0,19/02/2022,2022-02-20
3325,480,5,17,1041.7,0,7,19/02/2022,2022-02-20
3328,1720,24,200,1395.3,4,7,19/02/2022,2022-02-20
3329,284,2,23,704.2,2,6,19/02/2022,2022-02-20
3330,222,1,13,450.5,0,5,19/02/2022,2022-02-20
3331,5996,51,802,850.6,5,6,19/02/2022,2022-02-20
3332,1013,7,115,691,2,6,19/02/2022,2022-02-20
3333,827,0,72,0,0,0,19/02/2022,2022-02-20
3334,566,2,33,353.4,0,5,19/02/2022,2022-02-20
3335,5859,88,2713,1502,6,7,19/02/2022,2022-02-20
3336,0,0,0,0,0,0,19/02/2022,2022-02-20
3337,36455,421,7596,1154.8,43,7,19/02/2022,2022-02-20
3338,23419,361,7670,1541.5,34,7,19/02/2022,2022-02-20
3340,21123,260,3738,1230.9,42,7,19/02/2022,2022-02-20
3341,1666,14,244,840.3,2,6,19/02/2022,2022-02-20
3342,3440,52,508,1511.6,4,7,19/02/2022,2022-02-20
3345,1151,15,129,1303.2,4,7,19/02/2022,2022-02-20
3350,59147,623,7164,1053.3,72,7,19/02/2022,2022-02-20
3351,8169,115,767,1407.8,14,7,19/02/2022,2022-02-20
3352,16000,229,1976,1431.2,17,7,19/02/2022,2022-02-20
3355,13016,143,1149,1098.6,11,7,19/02/2022,2022-02-20
3356,16322,230,1678,1409.1,25,7,19/02/2022,2022-02-20
3357,3714,74,383,1992.5,12,7,19/02/2022,2022-02-20
3360,765,1,47,130.7,1,4,19/02/2022,2022-02-20
3361,680,4,42,588.2,0,6,19/02/2022,2022-02-20
3363,3476,36,302,1035.7,2,7,19/02/2022,2022-02-20
3364,2149,16,154,744.5,3,6,19/02/2022,2022-02-20
3370,1782,5,100,280.6,2,5,19/02/2022,2022-02-20
3371,990,2,57,202,0,5,19/02/2022,2022-02-20
3373,2291,9,235,392.8,0,5,19/02/2022,2022-02-20
3374,399,0,20,0,0,0,19/02/2022,2022-02-20
3375,206,0,42,0,0,0,19/02/2022,2022-02-20
3377,9414,53,923,563,6,6,19/02/2022,2022-02-20
3378,149,5,12,3355.7,0,7,19/02/2022,2022-02-20
3379,801,1,38,124.8,1,4,19/02/2022,2022-02-20
3380,6033,52,862,861.9,3,6,19/02/2022,2022-02-20
3381,1211,7,117,578,1,6,19/02/2022,2022-02-20
3384,547,3,72,548.4,0,6,19/02/2022,2022-02-20
3385,517,2,36,386.8,0,5,19/02/2022,2022-02-20
3387,315,6,25,1904.8,0,7,19/02/2022,2022-02-20
3388,562,5,41,889.7,0,6,19/02/2022,2022-02-20
3390,914,8,54,875.3,0,6,19/02/2022,2022-02-20
3391,172,0,2,0,0,0,19/02/2022,2022-02-20
3392,581,5,31,860.6,0,6,19/02/2022,2022-02-20
3393,2684,10,181,372.6,1,5,19/02/2022,2022-02-20
3395,361,16,25,4432.1,0,7,19/02/2022,2022-02-20
3396,738,13,43,1761.5,2,7,19/02/2022,2022-02-20
3400,14541,188,1269,1292.9,31,7,19/02/2022,2022-02-20
3401,4418,64,343,1448.6,7,7,19/02/2022,2022-02-20
3407,422,2,36,473.9,0,5,19/02/2022,2022-02-20
3409,937,7,55,747.1,0,6,19/02/2022,2022-02-20
3412,299,0,7,0,0,0,19/02/2022,2022-02-20
3413,220,0,5,0,0,0,19/02/2022,2022-02-20
3414,1824,3,50,164.5,0,4,19/02/2022,2022-02-20
3415,40,0,4,0,0,0,19/02/2022,2022-02-20
3418,2771,13,271,469.1,1,5,19/02/2022,2022-02-20
3419,806,2,26,248.1,0,5,19/02/2022,2022-02-20
3420,277,1,11,361,0,5,19/02/2022,2022-02-20
3423,480,2,15,416.7,0,5,19/02/2022,2022-02-20
3424,769,4,38,520.2,0,6,19/02/2022,2022-02-20
3427,2761,52,1042,1883.4,7,7,19/02/2022,2022-02-20
3428,680,8,115,1176.5,0,7,19/02/2022,2022-02-20
3429,36296,338,5904,931.2,41,6,19/02/2022,2022-02-20
3430,322,4,35,1242.2,0,7,19/02/2022,2022-02-20
3431,3945,26,478,659.1,4,6,19/02/2022,2022-02-20
3432,196,0,13,0,0,0,19/02/2022,2022-02-20
3433,216,0,37,0,0,0,19/02/2022,2022-02-20
3434,5070,34,653,670.6,4,6,19/02/2022,2022-02-20
3435,2878,10,284,347.5,0,5,19/02/2022,2022-02-20
3437,10445,77,1544,737.2,7,6,19/02/2022,2022-02-20
3438,2386,19,341,796.3,3,6,19/02/2022,2022-02-20
3440,2040,11,203,539.2,1,6,19/02/2022,2022-02-20
3441,1337,17,148,1271.5,1,7,19/02/2022,2022-02-20
3442,7463,40,872,536,4,6,19/02/2022,2022-02-20
3444,9197,32,817,347.9,2,5,19/02/2022,2022-02-20
3446,1028,7,76,680.9,2,6,19/02/2022,2022-02-20
3447,448,2,35,446.4,0,5,19/02/2022,2022-02-20
3448,878,1,59,113.9,0,4,19/02/2022,2022-02-20
3450,6838,64,686,935.9,4,6,19/02/2022,2022-02-20
3451,5654,35,446,619,2,6,19/02/2022,2022-02-20
3453,1725,5,142,289.9,0,5,19/02/2022,2022-02-20
3458,1947,14,187,719.1,0,6,19/02/2022,2022-02-20
3460,2566,5,201,194.9,1,4,19/02/2022,2022-02-20
3461,4150,14,281,337.3,2,5,19/02/2022,2022-02-20
3462,1173,6,75,511.5,2,6,19/02/2022,2022-02-20
3463,2454,8,134,326,1,5,19/02/2022,2022-02-20
3464,1118,16,94,1431.1,1,7,19/02/2022,2022-02-20
3465,9770,65,552,665.3,14,6,19/02/2022,2022-02-20
3467,1196,7,69,585.3,0,6,19/02/2022,2022-02-20
3468,284,1,10,352.1,0,5,19/02/2022,2022-02-20
3469,278,0,0,0,0,0,19/02/2022,2022-02-20
3472,1482,5,50,337.4,0,5,19/02/2022,2022-02-20
3475,348,0,8,0,0,0,19/02/2022,2022-02-20
3477,824,2,37,242.7,0,5,19/02/2022,2022-02-20
