LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hume (C),VIC198,233471,1881,53766,805.7,216,6,Hume,19/02/2022,2022-02-20
Indigo (S),VIC191,16701,79,1288,473,9,5,Indigo,19/02/2022,2022-02-20
Interstate,,,72,3982,0,16,0,,19/02/2022,2022-02-20
Kingston (C),VIC226,165782,1262,24119,761.2,124,6,Kingston,19/02/2022,2022-02-20
Knox (C),VIC209,164538,1239,20006,753,142,6,Knox,19/02/2022,2022-02-20
Latrobe (C),VIC219,75561,719,9329,951.5,88,6,Latrobe,19/02/2022,2022-02-20
Loddon (S),VIC185,7504,22,347,293.2,3,5,Loddon,19/02/2022,2022-02-20
Macedon Ranges (S),VIC228,50231,277,5435,551.5,28,6,Macedon Ranges,19/02/2022,2022-02-20
Manningham (C),VIC195,127573,775,16266,607.5,90,6,Manningham,19/02/2022,2022-02-20
Mansfield (S),VIC244,9176,72,847,784.7,6,6,Mansfield,19/02/2022,2022-02-20
Maribyrnong (C),VIC234,93448,514,16396,550,52,6,Maribyrnong,19/02/2022,2022-02-20
Maroondah (C),VIC207,118558,982,14719,828.3,90,6,Maroondah,19/02/2022,2022-02-20
Melbourne (C),VIC132,178955,774,30225,432.5,70,5,Melbourne,19/02/2022,2022-02-20
Melton (C),VIC237,164895,1596,37983,967.9,156,6,Melton,19/02/2022,2022-02-20
Mildura (RC),VIC222,55777,727,6606,1303.4,80,7,Mildura,19/02/2022,2022-02-20
Mitchell (S),VIC211,46082,533,6326,1156.6,55,7,Mitchell,19/02/2022,2022-02-20
Moira (S),VIC190,29925,183,3555,611.5,11,6,Moira,19/02/2022,2022-02-20
Monash (C),VIC210,202847,1119,25202,551.6,142,6,Monash,19/02/2022,2022-02-20
Moonee Valley (C),VIC121,130294,928,22311,712.2,69,6,Moonee Valley,19/02/2022,2022-02-20
Moorabool (S),VIC236,35049,388,5061,1107,61,7,Moorabool,19/02/2022,2022-02-20
Moreland (C),VIC131,185767,1133,32923,609.9,110,6,Moreland,19/02/2022,2022-02-20
Mornington Peninsula (S),VIC204,167636,1030,22765,614.4,95,6,Mornington Peninsula,19/02/2022,2022-02-20
Mount Alexander (S),VIC105,19754,144,1613,729,10,6,Mount Alexander,19/02/2022,2022-02-20
Moyne (S),VIC229,16953,74,1454,436.5,10,5,Moyne,19/02/2022,2022-02-20
Murrindindi (S),VIC250,14570,83,1195,569.7,9,6,Murrindindi,19/02/2022,2022-02-20
Nillumbik (S),VIC216,65094,464,8558,712.8,52,6,Nillumbik,19/02/2022,2022-02-20
Northern Grampians (S),VIC166,11402,72,1187,631.5,4,6,Northern Grampians,19/02/2022,2022-02-20
Overseas,,,3,81,0,2,0,,19/02/2022,2022-02-20
Overseas Traveller,,,0,621,0,0,0,,19/02/2022,2022-02-20
Port Phillip (C),VIC208,115601,643,19103,556.2,59,6,Port Phillip,19/02/2022,2022-02-20
Pyrenees (S),VIC217,7472,44,590,588.9,1,6,Pyrenees,19/02/2022,2022-02-20
Queenscliffe (B),VIC238,2940,4,378,136.1,1,4,Queenscliffe,19/02/2022,2022-02-20
South Gippsland (S),VIC178,29914,118,2354,394.5,21,5,South Gippsland,19/02/2022,2022-02-20
Southern Grampians (S),VIC233,16100,100,1427,621.1,11,6,Southern Grampians,19/02/2022,2022-02-20
Stonnington (C),VIC203,117768,512,17707,434.8,59,5,Stonnington,19/02/2022,2022-02-20
Strathbogie (S),VIC110,10781,50,927,463.8,1,5,Strathbogie,19/02/2022,2022-02-20
Surf Coast (S),VIC225,33456,212,4827,633.7,24,6,Surf Coast,19/02/2022,2022-02-20
Swan Hill (RC),VIC180,20649,247,2516,1196.2,26,7,Swan Hill,19/02/2022,2022-02-20
Towong (S),VIC187,6040,21,336,347.7,3,5,Towong,19/02/2022,2022-02-20
Unincorporated Vic,,,1,69,0,0,0,,19/02/2022,2022-02-20
Unknown,,,157,5056,0,9,0,,19/02/2022,2022-02-20
Wangaratta (RC),VIC186,29187,306,2799,1048.4,26,7,Wangaratta,19/02/2022,2022-02-20
Warrnambool (C),VIC179,35181,188,4093,534.4,15,6,Warrnambool,19/02/2022,2022-02-20
Wellington (S),VIC218,44380,424,3805,955.4,35,6,Wellington,19/02/2022,2022-02-20
West Wimmera (S),VIC232,3841,10,165,260.3,0,5,West Wimmera,19/02/2022,2022-02-20
Whitehorse (C),VIC196,178739,1017,18763,569,141,6,Whitehorse,19/02/2022,2022-02-20
Whittlesea (C),VIC197,230238,2029,43552,881.3,197,6,Whittlesea,19/02/2022,2022-02-20
Wodonga (C),VIC192,42083,298,4713,708.1,31,6,Wodonga,19/02/2022,2022-02-20
Wyndham (C),VIC221,270487,1972,54023,729.1,181,6,Wyndham,19/02/2022,2022-02-20
Yarra (C),VIC202,101495,444,17349,437.5,46,5,Yarra,19/02/2022,2022-02-20
Yarra Ranges (S),VIC206,159462,1474,19124,924.4,174,6,Yarra Ranges,19/02/2022,2022-02-20
Yarriambiack (S),VIC200,6639,53,389,798.3,3,6,Yarriambiack,19/02/2022,2022-02-20
