LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Alpine (S),VIC242,12814,108,1181,842.8,24,6,Alpine,06/02/2022,2022-02-07
Ararat (RC),VIC220,11845,94,933,793.6,16,6,Ararat,06/02/2022,2022-02-07
Ballarat (C),VIC241,109505,1010,9665,922.3,153,6,Ballarat,06/02/2022,2022-02-07
Banyule (C),VIC188,131631,1052,15839,799.2,150,6,Banyule,06/02/2022,2022-02-07
Bass Coast (S),VIC173,36320,358,3349,985.7,71,6,Bass Coast,06/02/2022,2022-02-07
Baw Baw (S),VIC194,53396,591,5766,1106.8,76,7,Baw Baw,06/02/2022,2022-02-07
Bayside (C),VIC182,106862,726,14020,679.4,117,6,Bayside,06/02/2022,2022-02-07
Benalla (RC),VIC199,14037,115,1006,819.3,13,6,Benalla,06/02/2022,2022-02-07
Boroondara (C),VIC201,183199,1099,19900,599.9,165,6,Boroondara,06/02/2022,2022-02-07
Brimbank (C),VIC189,209523,1631,38720,778.4,206,6,Brimbank,06/02/2022,2022-02-07
Buloke (S),VIC183,6124,22,303,359.2,4,5,Buloke,06/02/2022,2022-02-07
Campaspe (S),VIC239,37622,334,3157,887.8,42,6,Campaspe,06/02/2022,2022-02-07
Cardinia (S),VIC212,112159,1606,15521,1431.9,231,7,Cardinia,06/02/2022,2022-02-07
Casey (C),VIC213,353872,3940,58896,1113.4,515,7,Casey,06/02/2022,2022-02-07
Central Goldfields (S),VIC169,13186,62,572,470.2,8,5,Central Goldfields,06/02/2022,2022-02-07
Colac-Otway (S),VIC224,21564,153,1861,709.5,10,6,Colac-Otway,06/02/2022,2022-02-07
Corangamite (S),VIC231,16020,141,1160,880.1,13,6,Corangamite,06/02/2022,2022-02-07
Darebin (C),VIC205,164184,1262,22830,768.6,201,6,Darebin,06/02/2022,2022-02-07
East Gippsland (S),VIC243,47316,346,3119,731.3,46,6,East Gippsland,06/02/2022,2022-02-07
Frankston (C),VIC227,142643,1441,17917,1010.2,204,7,Frankston,06/02/2022,2022-02-07
Gannawarra (S),VIC214,10472,75,530,716.2,5,6,Gannawarra,06/02/2022,2022-02-07
Glen Eira (C),VIC177,156511,1363,21383,870.9,183,6,Glen Eira,06/02/2022,2022-02-07
Glenelg (S),VIC223,19674,105,1117,533.7,11,6,Glenelg,06/02/2022,2022-02-07
Golden Plains (S),VIC230,23722,291,1922,1226.7,31,7,Golden Plains,06/02/2022,2022-02-07
Greater Bendigo (C),VIC193,118093,1010,9866,855.3,129,6,Greater Bendigo,06/02/2022,2022-02-07
Greater Dandenong (C),VIC247,168201,1347,28288,800.8,163,6,Greater Dandenong,06/02/2022,2022-02-07
Greater Geelong (C),VIC215,258934,2647,29736,1022.3,357,7,Greater Geelong,06/02/2022,2022-02-07
Greater Shepparton (C),VIC93,66498,870,8416,1308.3,109,7,Greater Shepparton,06/02/2022,2022-02-07
Hepburn (S),VIC94,15975,111,963,694.8,9,6,Hepburn,06/02/2022,2022-02-07
